"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","4/515","33/21069",0.00823525764510497,0.043905579596975,0.0314127870200903,"HCAR1/HCAR2/APOA2/IL1B",4
"GO:0070977","GO:0070977","bone maturation","4/515","33/21069",0.00823525764510497,0.043905579596975,0.0314127870200903,"LEP/BMP2/ZBTB16/SNX10",4
"GO:0030888","GO:0030888","regulation of B cell proliferation","6/515","72/21069",0.00830056421425883,0.0441736384976921,0.0316045730580918,"CD300A/MNDA/TLR4/BCL6/PTPRC/TYROBP",6
"GO:0003015","GO:0003015","heart process","14/515","276/21069",0.0083046058993071,0.0441736384976921,0.0316045730580918,"FLNA/PDE4B/KCNG2/ADM/DSC2/RAMP3/CXCR4/RGS2/HBEGF/CAV1/SCN1B/EDN1/ATP2B1/ABCC9",14
"GO:0010001","GO:0010001","glial cell differentiation","13/515","249/21069",0.00857234683127431,0.0454933366200388,0.0325487673137793,"S100A9/PLPP3/DAAM2/S100A8/TLR2/TLR4/IL6/ADORA2A/BMP2/IL1B/CXCR4/NDRG1/TNFRSF1B",13
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","13/515","249/21069",0.00857234683127431,0.0454933366200388,0.0325487673137793,"LRRK2/NTF3/IGF2/S100A12/ACSL1/ADAM8/PIK3R5/TLR4/BMP2/IL1B/FLT1/PTPRC/EDN1",13
"GO:0034644","GO:0034644","cellular response to UV","7/515","95/21069",0.00871385475664669,0.0461914062786546,0.0330482098382277,"CARD16/MMP1/MME/ST20/MMP3/MMP9/PTGS2",7
"GO:0001660","GO:0001660","fever generation","3/515","18/21069",0.00901363760202606,0.047347146270053,0.0338750982322235,"IL1B/IL1A/PTGS2",3
"GO:0031643","GO:0031643","positive regulation of myelination","3/515","18/21069",0.00901363760202606,0.047347146270053,0.0338750982322235,"ITGAX/CST7/TNFRSF1B",3
"GO:0032354","GO:0032354","response to follicle-stimulating hormone","3/515","18/21069",0.00901363760202606,0.047347146270053,0.0338750982322235,"INHBA/GHSR/EDN1",3
"GO:0032725","GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production","3/515","18/21069",0.00901363760202606,0.047347146270053,0.0338750982322235,"LILRA2/IL1B/IL12B",3
"GO:0032817","GO:0032817","regulation of natural killer cell proliferation","3/515","18/21069",0.00901363760202606,0.047347146270053,0.0338750982322235,"FCGR3A/LEP/IL12B",3
"GO:0038128","GO:0038128","ERBB2 signaling pathway","3/515","18/21069",0.00901363760202606,0.047347146270053,0.0338750982322235,"EREG/HBEGF/AREG",3
"GO:0060456","GO:0060456","positive regulation of digestive system process","3/515","18/21069",0.00901363760202606,0.047347146270053,0.0338750982322235,"SPINK1/GHSR/TACR1",3
"GO:2000318","GO:2000318","positive regulation of T-helper 17 type immune response","3/515","18/21069",0.00901363760202606,0.047347146270053,0.0338750982322235,"MIR21/NFKBIZ/IL12B",3
"GO:0009408","GO:0009408","response to heat","9/515","144/21069",0.00903157425829297,0.047387637076638,0.0339040678778859,"HSPA6/CD14/TRPM2/TACR1/IL1A/TFEC/HMOX1/CPB2/PTGS2",9
"GO:0001782","GO:0001782","B cell homeostasis","4/515","34/21069",0.00915656282676846,0.0476655680633913,0.0341029170212819,"GAPT/IL7R/TNFAIP3/HIF1A",4
"GO:0002828","GO:0002828","regulation of type 2 immune response","4/515","34/21069",0.00915656282676846,0.0476655680633913,0.0341029170212819,"NLRP3/HLX/IL6/BCL6",4
"GO:0051482","GO:0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway","4/515","34/21069",0.00915656282676846,0.0476655680633913,0.0341029170212819,"C3AR1/S1PR1/GPR65/EDN1",4
"GO:0051968","GO:0051968","positive regulation of synaptic transmission, glutamatergic","4/515","34/21069",0.00915656282676846,0.0476655680633913,0.0341029170212819,"ADORA2A/CCL2/CACNG4/PTGS2",4
"GO:0071353","GO:0071353","cellular response to interleukin-4","4/515","34/21069",0.00915656282676846,0.0476655680633913,0.0341029170212819,"MRC1/NFIL3/DCSTAMP/IL2RG",4
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","4/515","34/21069",0.00915656282676846,0.0476655680633913,0.0341029170212819,"CSF1/GDNF/BMP2/EDN1",4
"GO:1904996","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","4/515","34/21069",0.00915656282676846,0.0476655680633913,0.0341029170212819,"MIR21/FUT7/IL6/ALOX5",4
"GO:0051851","GO:0051851","modulation by host of symbiont process","7/515","96/21069",0.00920722669786535,0.047875512111347,0.0342531240729848,"CCL3/CCL4/DEFA1B/DEFA1/NLRP6/PTX3/HPN",7
"GO:0000768","GO:0000768","syncytium formation by plasma membrane fusion","6/515","74/21069",0.00945071251579519,0.0489766790667552,0.03504096751706,"ADGRB1/DCSTAMP/CD53/TNFSF14/RIPOR2/TYROBP",6
"GO:0060389","GO:0060389","pathway-restricted SMAD protein phosphorylation","6/515","74/21069",0.00945071251579519,0.0489766790667552,0.03504096751706,"BMP6/INHBE/SDCBP/BMP15/BMP2/INHBA",6
"GO:0140253","GO:0140253","cell-cell fusion","6/515","74/21069",0.00945071251579519,0.0489766790667552,0.03504096751706,"ADGRB1/DCSTAMP/CD53/TNFSF14/RIPOR2/TYROBP",6
"GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity","8/515","121/21069",0.00979779091913262,0.0507186204785938,0.0362872609283724,"MIR21/NLRP3/NLRP12/IRAK2/TNFAIP3/ACOD1/NFKBIA/SPI1",8
"GO:0050868","GO:0050868","negative regulation of T cell activation","10/515","172/21069",0.00991250954788594,0.0512551972492808,0.0366711613795733,"MIR21/CR1/CD300A/VSIG4/HLX/LILRB2/ADORA2A/BCL6/RIPOR2/PAG1",10
"GO:0006692","GO:0006692","prostanoid metabolic process","5/515","54/21069",0.010116586569646,0.0518082774921439,0.0370668694429575,"IL1B/ATP6V1B1/EDN1/PTGS2/TBXAS1",5
"GO:0006693","GO:0006693","prostaglandin metabolic process","5/515","54/21069",0.010116586569646,0.0518082774921439,0.0370668694429575,"IL1B/ATP6V1B1/EDN1/PTGS2/TBXAS1",5
"GO:0046427","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","5/515","54/21069",0.010116586569646,0.0518082774921439,0.0370668694429575,"LEP/IL7R/CD300A/IL6/IL12B",5
"GO:0050999","GO:0050999","regulation of nitric-oxide synthase activity","5/515","54/21069",0.010116586569646,0.0518082774921439,0.0370668694429575,"LEP/IL1B/IL1A/CAV1/HIF1A",5
"GO:1902895","GO:1902895","positive regulation of miRNA transcription","5/515","54/21069",0.010116586569646,0.0518082774921439,0.0370668694429575,"FOS/BMP2/EGR1/HIF1A/SPI1",5
"GO:0001516","GO:0001516","prostaglandin biosynthetic process","4/515","35/21069",0.0101424795349395,0.0518082774921439,0.0370668694429575,"IL1B/EDN1/PTGS2/TBXAS1",4
"GO:0002227","GO:0002227","innate immune response in mucosa","4/515","35/21069",0.0101424795349395,0.0518082774921439,0.0370668694429575,"DEFA1B/DEFA3/DEFA1/CAMP",4
"GO:0030212","GO:0030212","hyaluronan metabolic process","4/515","35/21069",0.0101424795349395,0.0518082774921439,0.0370668694429575,"LYVE1/IL1B/TNFAIP6/CD44",4
"GO:0040018","GO:0040018","positive regulation of multicellular organism growth","4/515","35/21069",0.0101424795349395,0.0518082774921439,0.0370668694429575,"CSF1/IGF2/SLC6A3/GHSR",4
"GO:0046457","GO:0046457","prostanoid biosynthetic process","4/515","35/21069",0.0101424795349395,0.0518082774921439,0.0370668694429575,"IL1B/EDN1/PTGS2/TBXAS1",4
"GO:0061037","GO:0061037","negative regulation of cartilage development","4/515","35/21069",0.0101424795349395,0.0518082774921439,0.0370668694429575,"MIR21/LEP/CCN4/PTHLH",4
"GO:0043280","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","9/515","147/21069",0.0102596532376551,0.0523490897027051,0.0374538001917181,"BLID/TNFSF15/ST20/S100A9/NLRP3/S100A8/NLRP12/P2RX1/NLRC4",9
"GO:0021984","GO:0021984","adenohypophysis development","3/515","19/21069",0.0105122037496479,0.0532856017200422,0.0381238392348741,"SLC6A3/BMP2/POU1F1",3
"GO:0030206","GO:0030206","chondroitin sulfate biosynthetic process","3/515","19/21069",0.0105122037496479,0.0532856017200422,0.0381238392348741,"CHST15/CSGALNACT2/CSGALNACT1",3
"GO:0035813","GO:0035813","regulation of renal sodium excretion","3/515","19/21069",0.0105122037496479,0.0532856017200422,0.0381238392348741,"ADORA2A/TACR1/EDN1",3
"GO:0043116","GO:0043116","negative regulation of vascular permeability","3/515","19/21069",0.0105122037496479,0.0532856017200422,0.0381238392348741,"PDE2A/ADM/ADORA2A",3
"GO:0050746","GO:0050746","regulation of lipoprotein metabolic process","3/515","19/21069",0.0105122037496479,0.0532856017200422,0.0381238392348741,"ITGB3/LEP/DGAT2",3
"GO:0050961","GO:0050961","detection of temperature stimulus involved in sensory perception","3/515","19/21069",0.0105122037496479,0.0532856017200422,0.0381238392348741,"EPHB1/CXCR4/NTSR1",3
"GO:0008016","GO:0008016","regulation of heart contraction","12/515","228/21069",0.0106432997385109,0.0538911559437389,0.0385570904533459,"FLNA/PDE4B/KCNG2/ADM/DSC2/RGS2/HBEGF/CAV1/SCN1B/EDN1/ATP2B1/ABCC9",12
"GO:0008643","GO:0008643","carbohydrate transport","10/515","174/21069",0.0106965320236791,0.054061925557782,0.038679269674408,"MIR223/SLC23A3/LEP/SLC2A14/PRKCB/IL1B/NR4A3/AQP9/EDN1/SLC2A3",10
"GO:0001961","GO:0001961","positive regulation of cytokine-mediated signaling pathway","6/515","76/21069",0.010710211911777,0.054061925557782,0.038679269674408,"CSF1/NLRP6/CXCR4/IL1R1/HIF1A/EDN1",6
"GO:1903829","GO:1903829","positive regulation of protein localization","21/515","495/21069",0.0107120327351703,0.054061925557782,0.038679269674408,"MIR223/FLNA/HCAR2/LEP/GPR27/ITGAM/BMP6/ADAM8/TRPM2/TLR2/TLR4/RAC2/ADORA2A/IL1B/TNFAIP6/RAMP3/IL1A/NEDD9/HIF1A/PTGS2/TYROBP",21
"GO:0014013","GO:0014013","regulation of gliogenesis","8/515","123/21069",0.0107557779506549,0.0542236335640742,0.0387949656567348,"DAAM2/TLR2/IL6/BMP2/IL1B/CXCR4/SLC7A5/TNFRSF1B",8
"GO:1903510","GO:1903510","mucopolysaccharide metabolic process","7/515","99/21069",0.0108100260923787,0.0544378813978156,0.0389482519049204,"CHST15/CSGALNACT2/CSGALNACT1/LYVE1/IL1B/TNFAIP6/CD44",7
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process","5/515","55/21069",0.0109104478647844,0.0547650107882405,0.0391823006514295,"ALOX15B/IL1B/EDN1/PTGS2/TBXAS1",5
"GO:0009409","GO:0009409","response to cold","5/515","55/21069",0.0109104478647844,0.0547650107882405,0.0391823006514295,"FOS/ADM/SOD2/NFKBIA/ATP2B1",5
"GO:0034122","GO:0034122","negative regulation of toll-like receptor signaling pathway","5/515","55/21069",0.0109104478647844,0.0547650107882405,0.0391823006514295,"LILRA2/NLRP6/CD300A/TNFAIP3/ACOD1",5
"GO:0009314","GO:0009314","response to radiation","21/515","496/21069",0.0109396723333984,0.0548522748058818,0.0392447347663153,"MIR21/ITGB3/CARD16/MMP1/MME/ST20/THBD/NABP1/FOS/MMP3/SFRP2/TANK/EGR1/IL1A/IL12B/SOD2/MMP9/HIF1A/PTPRC/PTGS2/CNGB1",21
"GO:0009743","GO:0009743","response to carbohydrate","13/515","257/21069",0.0109795828970076,0.0549717684601575,0.0393302279711988,"LEP/GPR27/PRKCB/APOA2/NCF1/IL1B/EGR1/IL1A/SOD2/HIF1A/ICAM1/CPB2/PTGS2",13
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","16/515","344/21069",0.0109872345335864,0.0549717684601575,0.0393302279711988,"FLNA/HCAR2/LEP/GPR27/ITGAM/BMP6/ADAM8/TRPM2/TLR2/TLR4/RAC2/ADORA2A/IL1B/IL1A/HIF1A/PTGS2",16
"GO:0051017","GO:0051017","actin filament bundle assembly","10/515","175/21069",0.0111057756748153,0.0555049176930089,0.039711676148292,"MIR21/FLNA/S1PR1/TMEFF2/GPR65/LCP1/PLEK/TACR1/PHACTR1/NEDD9",10
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","9/515","149/21069",0.0111455002343779,0.0556434295106387,0.0398107761320961,"LRRK2/ZEB2/DAAM2/SFRP2/TLR2/BMP2/TNFAIP3/CAV1/CCN4",9
"GO:0071478","GO:0071478","cellular response to radiation","11/515","202/21069",0.0111690640011903,0.055648835024622,0.0398146435735705,"MIR21/CARD16/MMP1/MME/ST20/MMP3/SFRP2/TANK/EGR1/MMP9/PTGS2",11
"GO:0001963","GO:0001963","synaptic transmission, dopaminergic","4/515","36/21069",0.0111946285868655,0.055648835024622,0.0398146435735705,"GDNF/SLC6A3/ADORA2A/PTGS2",4
"GO:0033032","GO:0033032","regulation of myeloid cell apoptotic process","4/515","36/21069",0.0111946285868655,0.055648835024622,0.0398146435735705,"CLEC5A/HCAR2/CXCR2/GHSR",4
"GO:0071398","GO:0071398","cellular response to fatty acid","4/515","36/21069",0.0111946285868655,0.055648835024622,0.0398146435735705,"FFAR3/FFAR2/EDN1/DGAT2",4
"GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","8/515","124/21069",0.0112599524627401,0.0557939676576203,0.039918480501175,"MIR21/LEP/NCF1/PIK3AP1/FLT1/OSM/WNT16/FGR",8
"GO:0032355","GO:0032355","response to estradiol","8/515","124/21069",0.0112599524627401,0.0557939676576203,0.039918480501175,"SSTR3/LEP/ALDH1A2/RAMP3/GHSR/TACR1/AREG/PTGS2",8
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","8/515","124/21069",0.0112599524627401,0.0557939676576203,0.039918480501175,"ALOX15B/ALOX12B/IL1B/ATP6V1B1/EDN1/PTGS2/TBXAS1/ALOX5",8
"GO:0006836","GO:0006836","neurotransmitter transport","12/515","230/21069",0.0113495620676426,0.0561779071147308,0.0401931747087342,"ITGB3/LRRK2/MCTP1/GDNF/PRKCB/DOC2A/SLC22A3/SLC6A3/STX11/ADORA2A/LIN7A/P2RX1",12
"GO:0006869","GO:0006869","lipid transport","20/515","467/21069",0.011430166939675,0.056516503128617,0.0404354273920536,"ITGB3/SLCO3A1/LEP/LIPC/APOA2/BMP6/ACSL1/PLIN2/SLC43A3/IL1B/INHBA/SPP1/IL1A/CAV1/AQP9/NTSR1/NFKBIA/GRAMD1A/EDN1/PTGS2",20
"GO:0046718","GO:0046718","viral entry into host cell","11/515","203/21069",0.011558433362545,0.0570289901689786,0.0408020925493573,"MRC1/ITGB3/CLEC5A/CR1/IFITM2/PTX3/ITGA5/CXCR4/CAV1/ICAM1/FCN1",11
"GO:0051048","GO:0051048","negative regulation of secretion","11/515","203/21069",0.011558433362545,0.0570289901689786,0.0408020925493573,"LEP/CD300A/IL1B/INHBA/GHSR/IL12B/HMOX1/OSM/EDN1/SPI1/TNFRSF1B",11
"GO:0010212","GO:0010212","response to ionizing radiation","9/515","150/21069",0.011609331650897,0.0571583778306117,0.0408946645435142,"MIR21/THBD/NABP1/SFRP2/TANK/EGR1/IL1A/SOD2/PTPRC",9
"GO:0055076","GO:0055076","transition metal ion homeostasis","9/515","150/21069",0.011609331650897,0.0571583778306117,0.0408946645435142,"S100A9/ALAS2/BMP6/SLC25A37/S100A8/SOD2/HIF1A/HMOX1/SLC11A1",9
"GO:0032691","GO:0032691","negative regulation of interleukin-1 beta production","5/515","56/21069",0.0117457950374007,0.0576464707714806,0.0412438766422557,"CARD16/NLRP3/GHSR/TNFAIP3/MEFV",5
"GO:0035987","GO:0035987","endodermal cell differentiation","5/515","56/21069",0.0117457950374007,0.0576464707714806,0.0412438766422557,"ITGA5/ITGA7/INHBA/MMP8/MMP9",5
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","5/515","56/21069",0.0117457950374007,0.0576464707714806,0.0412438766422557,"MIR21/LRRK2/NR4A3/SOD2/HIF1A",5
"GO:0010469","GO:0010469","regulation of signaling receptor activity","11/515","204/21069",0.0119580851261519,0.0585724241375459,0.0419063613684738,"CLEC12B/NCF1/EREG/PLAU/RAMP3/HBEGF/AREG/CCL2/HIF1A/EDN1/CACNG4",11
"GO:0007292","GO:0007292","female gamete generation","10/515","177/21069",0.0119597481619077,0.0585724241375459,0.0419063613684738,"LEP/PTX3/BMP15/EREG/TNFAIP6/INHBA/RGS2/EDN1/PTGS2/MSH4",10
"GO:0006949","GO:0006949","syncytium formation","6/515","78/21069",0.0120842086051489,0.0588639801494091,0.0421149587036908,"ADGRB1/DCSTAMP/CD53/TNFSF14/RIPOR2/TYROBP",6
"GO:0019226","GO:0019226","transmission of nerve impulse","6/515","78/21069",0.0120842086051489,0.0588639801494091,0.0421149587036908,"RGS21/S1PR1/GHSR/P2RX1/SCN1B/CACNG4",6
"GO:0045685","GO:0045685","regulation of glial cell differentiation","6/515","78/21069",0.0120842086051489,0.0588639801494091,0.0421149587036908,"DAAM2/TLR2/IL6/BMP2/CXCR4/TNFRSF1B",6
"GO:0002281","GO:0002281","macrophage activation involved in immune response","3/515","20/21069",0.0121463339138431,0.0588639801494091,0.0421149587036908,"SUCNR1/DYSF/TYROBP",3
"GO:0033033","GO:0033033","negative regulation of myeloid cell apoptotic process","3/515","20/21069",0.0121463339138431,0.0588639801494091,0.0421149587036908,"CLEC5A/CXCR2/GHSR",3
"GO:0043031","GO:0043031","negative regulation of macrophage activation","3/515","20/21069",0.0121463339138431,0.0588639801494091,0.0421149587036908,"VSIG4/PTPRC/CST7",3
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation","3/515","20/21069",0.0121463339138431,0.0588639801494091,0.0421149587036908,"CD300A/HMOX1/SPI1",3
"GO:0044320","GO:0044320","cellular response to leptin stimulus","3/515","20/21069",0.0121463339138431,0.0588639801494091,0.0421149587036908,"LEP/NR4A3/EBI3",3
"GO:0090494","GO:0090494","dopamine uptake","3/515","20/21069",0.0121463339138431,0.0588639801494091,0.0421149587036908,"GDNF/SLC22A3/SLC6A3",3
"GO:0150079","GO:0150079","negative regulation of neuroinflammatory response","3/515","20/21069",0.0121463339138431,0.0588639801494091,0.0421149587036908,"PTPRC/CST7/TNFRSF1B",3
"GO:0002862","GO:0002862","negative regulation of inflammatory response to antigenic stimulus","4/515","37/21069",0.0123145415985549,0.0592453491444495,0.0423878138425418,"NLRP6/IL12B/HCK/FGR",4
"GO:0033238","GO:0033238","regulation of cellular amine metabolic process","4/515","37/21069",0.0123145415985549,0.0592453491444495,0.0423878138425418,"MIR21/ITGAM/NNMT/SLC6A3",4
"GO:0051354","GO:0051354","negative regulation of oxidoreductase activity","4/515","37/21069",0.0123145415985549,0.0592453491444495,0.0423878138425418,"MIR21/HP/LRRK2/CAV1",4
"GO:0070670","GO:0070670","response to interleukin-4","4/515","37/21069",0.0123145415985549,0.0592453491444495,0.0423878138425418,"MRC1/NFIL3/DCSTAMP/IL2RG",4
"GO:0097421","GO:0097421","liver regeneration","4/515","37/21069",0.0123145415985549,0.0592453491444495,0.0423878138425418,"IL6/SLC7A5/HMOX1/CPB2",4
"GO:1901658","GO:1901658","glycosyl compound catabolic process","4/515","37/21069",0.0123145415985549,0.0592453491444495,0.0423878138425418,"UPP1/CDA/APOBEC3A/UPB1",4
"GO:1903203","GO:1903203","regulation of oxidative stress-induced neuron death","4/515","37/21069",0.0123145415985549,0.0592453491444495,0.0423878138425418,"TRPM2/TLR4/NR4A3/HIF1A",4
"GO:0018209","GO:0018209","peptidyl-serine modification","16/515","349/21069",0.0124664425180463,0.0598977820524513,0.0428546049923703,"LRRK2/NTF3/IFNE/CSNK1A1L/STK32A/PRKCB/IFNK/SFRP2/IL6/RAMP3/CAV1/RASSF2/OSM/PTGS2/CD44/CAMK1G",16
"GO:0001763","GO:0001763","morphogenesis of a branching structure","12/515","233/21069",0.0124760111548922,0.0598977820524513,0.0428546049923703,"LRRK2/SOCS3/CSF1/GDNF/ADM/SFRP2/BMP2/HS3ST3B1/AREG/TMEM59L/EDN1/TP63",12
"GO:0002704","GO:0002704","negative regulation of leukocyte mediated immunity","9/515","152/21069",0.0125800893198107,0.0603349418412868,0.0431673763409436,"CLEC12B/CR1/SERPINB9/IL7R/CD300A/BCL6/HMOX1/PTPRC/SPI1",9
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","7/515","102/21069",0.012606310540832,0.0603981765622279,0.0432126183999127,"MIR223/MIR21/NR4A3/SOD2/MMP9/HMOX1/EDN1",7
"GO:0055078","GO:0055078","sodium ion homeostasis","5/515","57/21069",0.0126235656596974,0.0604183674601012,0.0432270642261712,"ADORA2A/ATP6V1B1/TACR1/IL1A/EDN1",5
"GO:0086003","GO:0086003","cardiac muscle cell contraction","6/515","79/21069",0.0128157134000279,0.0612747163904325,0.0438397496026156,"FLNA/PDE4B/DSC2/CAV1/SCN1B/ABCC9",6
"GO:0061572","GO:0061572","actin filament bundle organization","10/515","179/21069",0.012862394019606,0.0614345066936439,0.0439540735406829,"MIR21/FLNA/S1PR1/TMEFF2/GPR65/LCP1/PLEK/TACR1/PHACTR1/NEDD9",10
"GO:0046660","GO:0046660","female sex differentiation","8/515","127/21069",0.0128771749092872,0.0614417624662489,0.0439592647724488,"LEP/PTX3/BMP15/EREG/TNFAIP6/INHBA/TP63/MSH4",8
"GO:0031589","GO:0031589","cell-substrate adhesion","18/515","411/21069",0.012927099252133,0.0616165132048683,0.0440842923380622,"ITGB3/FLNA/NTNG2/CSF1/ITGAM/ITGA5/EPHB1/ABI3BP/TMEFF2/ITGAX/ITGA7/LYVE1/RAC2/PLAU/BCL6/NEDD9/OLFM4/CD44",18
"GO:0001890","GO:0001890","placenta development","9/515","153/21069",0.0130875253309566,0.0622530850701456,0.0445397355097615,"MME/SOCS3/LEP/IGF2/ADM/GHSR/SPP1/HIF1A/PTGS2",9
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","9/515","153/21069",0.0130875253309566,0.0622530850701456,0.0445397355097615,"S100A9/S100A8/ADORA2A/G0S2/INHBA/VNN1/CAV1/PTPRC/TP63",9
"GO:0038127","GO:0038127","ERBB signaling pathway","8/515","128/21069",0.0134522437125861,0.0637741652215854,0.0456280110154322,"MIR21/NCF1/EREG/HBEGF/AREG/RASSF2/MMP9/PLAUR",8
