"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001776","GO:0001776","leukocyte homeostasis","32/1947","103/21069",4.02101555988975e-10,2.1382484966214e-08,1.51037816528603e-08,"BTK/SOS2/HIF1A/TNFSF13B/CORO1A/JAK3/TCIRG1/SH2B3/TNFAIP3/SASH3/NCKAP1L/CXCL6/TNFSF14/DOCK10/SKIL/SLC15A4/PMAIP1/BCL10/DOCK11/SLC7A11/BCL2L11/XKR8/GPR183/PIK3CD/STAT5B/GAPT/CXCR2/HCAR2/SPNS2/CSF1/PDE4B/LYN",32
"GO:0002699","GO:0002699","positive regulation of immune effector process","76/1947","393/21069",4.04089241834282e-10,2.1382484966214e-08,1.51037816528603e-08,"FGR/BTK/TYROBP/GAB2/SPI1/PVR/STXBP2/IL4R/PTPRC/FCN1/UNC13D/IL12RB1/HMOX1/SLC7A5/STX4/RIPK2/FCER2/LILRB1/TGFB1/PTPN6/CD86/IL1R1/IL18R1/SLAMF1/ARG1/NR4A3/SASH3/IL13RA2/IL1B/FFAR2/CFP/ADGRE2/TICAM1/RAC2/DNAJB9/RARA/HLX/IL10/TLR4/SEMA7A/VAV1/BCL10/NFKBIZ/PTPRJ/FCGR1A/CYRIB/ITGB2/LAPTM5/NLRP3/MAPKAPK2/F2RL1/SYK/DDX21/NFKBID/KLK5/CD300A/KLK7/PTAFR/ITGAM/CLEC7A/MYD88/STAT5B/CLCF1/GATA2/FES/LAMP1/FFAR3/TNFRSF4/CD55/MYO18A/ARID5A/PLCG2/CR1/CD177/TNF/LYN",76
"GO:0010631","GO:0010631","epithelial cell migration","76/1947","393/21069",4.04089241834282e-10,2.1382484966214e-08,1.51037816528603e-08,"PLXND1/PRSS3/GRN/MAP2K3/MAP4K4/PTGS2/FAP/EDN1/CEACAM1/PPM1F/HMOX1/MYH9/HIF1A/MMP9/FERMT1/CORO1A/TGFB1/PIK3CG/TGFBR1/PFN1/CORO1C/SASH1/PPARD/VEGFA/HBEGF/ARSB/NFE2L2/GADD45A/PTK2B/PIK3CA/SNAI1/DLL4/PPARG/LOXL2/ETS1/KLF4/CCN3/FGFBP1/PRCP/THBS1/FGF2/ANXA3/EPHA2/DUSP10/PLK2/DAAM2/DOCK5/NOTCH1/ITGB1/STC1/ZC3H12A/ARF6/GREM1/MAPRE2/ADAM9/ZEB2/HAS2/LRG1/PIK3CD/PTEN/JUP/GATA2/EGR3/SP1/IRS2/KRT16/CLN3/SEMA4A/S100A2/SRC/PLCG2/TMSB4X/MIR221/TNF/INSL3/ITGB3",76
"GO:0001818","GO:0001818","negative regulation of cytokine production","84/1947","454/21069",4.78363231654412e-10,2.51000001550433e-08,1.77296943001503e-08,"PGLYRP1/BTK/TYROBP/SLC11A1/HGF/SERPINB1/HOMER3/BCL3/ATP2B1/FCGR2B/CEACAM1/PTPRC/IRAK3/HMOX1/BPI/SMAD7/TLR8/ABCD1/N4BP1/MEFV/CSK/RELB/LILRB1/TGFB1/CD33/CARD8/JAK3/VSIR/NFKB1/PTPN6/CLEC4A/CD83/BCL6/IL1R2/IL1RL1/SLAMF1/MMP8/TNFAIP3/ARG1/CD274/INHBA/SRGN/NCKAP1L/GPR18/KLF2/ZFP36/RARA/SYT11/C5AR2/HAVCR2/IL10/IL36RN/KLF4/TLR4/THBS1/FURIN/ARRB2/NLRP12/EPHA2/SPINK7/VSIG4/PGLYRP3/RPS6KA4/LAPTM5/NLRP3/REL/ZC3H12A/F2RL1/NLRP7/INPP5D/PTGER4/TLR6/NLRP6/GBA1/LILRB4/LILRA5/SIRPA/CR1/AGER/CARD16/TMSB4X/MIR221/ORM1/TNF",84
"GO:0050728","GO:0050728","negative regulation of inflammatory response","48/1947","200/21069",4.95236454239264e-10,2.57688035022497e-08,1.82021117830045e-08,"FGR/PGLYRP1/ALOX5/HGF/TNFRSF1B/GRN/TNFRSF1A/FCGR2B/CST7/PTPRC/HCK/MEFV/HAMP/NFKB1/LPCAT3/PPARD/MAPK14/TNFAIP3/TNFAIP6/ZFP36/RHBDF2/PPARG/SYT11/AOAH/IL10/KLF4/CCN3/CYP19A1/FURIN/NLRP12/SIGLEC10/DUSP10/PLK2/NLRP3/TNFAIP8L2/PRKCD/SYK/PBK/FPR2/PTGER4/NLRP6/METRNL/GBA1/SOCS3/SRC/SIRPA/MIR221/LYN",48
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","68/1947","337/21069",5.23475823706043e-10,2.70130830018226e-08,1.90810239350006e-08,"BTK/TYROBP/CD22/BID/TNFRSF1B/TNFRSF9/FCGR2B/PTPRC/IL12RB1/SOS2/TNFSF13B/CORO1A/RIPK2/LILRB1/RASAL3/CLC/JAK3/TNFSF8/VSIR/BST1/PTPN6/BCL6/CD86/IL1A/SLAMF1/ARG1/CD274/TMEM131L/SASH3/NCKAP1L/CDKN1A/IL1B/TNFSF9/TICAM1/RAC2/LILRB2/HAVCR2/IL10/TLR4/VSIG4/PLA2G2F/ZBTB7B/MNDA/SYK/CD300A/CCDC88B/INPP5D/GPR183/PTEN/CEBPB/MYD88/STAT5B/CLCF1/CSF1/IRS2/LILRB4/TNFRSF4/CD55/IL27/PELI1/PNP/CR1/FCGR3A/AGER/AIF1/LST1/LYN/RASSF5",68
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","43/1947","169/21069",5.62701900773202e-10,2.8799267773999e-08,2.03427175516801e-08,"TENM1/WAS/WDR1/CAPZB/SSH1/PLEKHG2/HCK/CORO1A/COTL1/MTPN/CSF3/PFN1/DBN1/PLEK/CAPZA1/PTK2B/PIK3CA/NCKAP1L/VASP/SNX9/ARPC1B/SPTBN5/TMOD3/SSH2/DAAM2/CYRIB/NPHS1/ARPC5/CDC42EP3/ARPC2/PRKCD/F2RL1/ARF6/GRB2/MYADM/HCLS1/C15orf62/SVIL/CYRIA/FCHSD1/CAPZA2/TMSB4X/TWF2",43
"GO:0090132","GO:0090132","epithelium migration","76/1947","396/21069",5.80929274361646e-10,2.94904259277571e-08,2.08309256275165e-08,"PLXND1/PRSS3/GRN/MAP2K3/MAP4K4/PTGS2/FAP/EDN1/CEACAM1/PPM1F/HMOX1/MYH9/HIF1A/MMP9/FERMT1/CORO1A/TGFB1/PIK3CG/TGFBR1/PFN1/CORO1C/SASH1/PPARD/VEGFA/HBEGF/ARSB/NFE2L2/GADD45A/PTK2B/PIK3CA/SNAI1/DLL4/PPARG/LOXL2/ETS1/KLF4/CCN3/FGFBP1/PRCP/THBS1/FGF2/ANXA3/EPHA2/DUSP10/PLK2/DAAM2/DOCK5/NOTCH1/ITGB1/STC1/ZC3H12A/ARF6/GREM1/MAPRE2/ADAM9/ZEB2/HAS2/LRG1/PIK3CD/PTEN/JUP/GATA2/EGR3/SP1/IRS2/KRT16/CLN3/SEMA4A/S100A2/SRC/PLCG2/TMSB4X/MIR221/TNF/INSL3/ITGB3",76
"GO:0030198","GO:0030198","extracellular matrix organization","72/1947","367/21069",6.04120193927888e-10,3.04203749264978e-08,2.1487806558216e-08,"CFLAR/MMP25/TNFRSF1B/COL17A1/TNFRSF1A/BCL3/FSCN1/NFKB2/FAP/COL5A3/ADAMTS2/NID2/MMP9/FERMT1/HAS3/CRISPLD2/TGFB1/HAS1/HPN/CAV1/TGFBR1/ENG/MMP8/TGFBI/MMP19/LRP1/BMP2/COLGALT1/SPINK5/LOXL2/COL4A2/LCP1/ADAMTS7/CTSV/FLOT1/MMP13/SLC39A8/LUM/FURIN/ADAMTSL4/PHLDB2/NOTCH1/MMP3/ITGB1/ADAM8/ADAMTS1/NPHS1/MATN1/OLFML2B/PTX3/SPINT1/GREM1/KLK5/BMP1/COL3A1/KLK7/HAS2/SH3PXD2B/VWA1/COL18A1/COL4A1/NTNG2/MMP1/COL27A1/LAMB3/ERO1A/COL15A1/SERPINB5/TNF/ITGB3/MMP12/MMP28",72
"GO:0043062","GO:0043062","extracellular structure organization","72/1947","368/21069",6.84576956223266e-10,3.41959881172646e-08,2.41547574448462e-08,"CFLAR/MMP25/TNFRSF1B/COL17A1/TNFRSF1A/BCL3/FSCN1/NFKB2/FAP/COL5A3/ADAMTS2/NID2/MMP9/FERMT1/HAS3/CRISPLD2/TGFB1/HAS1/HPN/CAV1/TGFBR1/ENG/MMP8/TGFBI/MMP19/LRP1/BMP2/COLGALT1/SPINK5/LOXL2/COL4A2/LCP1/ADAMTS7/CTSV/FLOT1/MMP13/SLC39A8/LUM/FURIN/ADAMTSL4/PHLDB2/NOTCH1/MMP3/ITGB1/ADAM8/ADAMTS1/NPHS1/MATN1/OLFML2B/PTX3/SPINT1/GREM1/KLK5/BMP1/COL3A1/KLK7/HAS2/SH3PXD2B/VWA1/COL18A1/COL4A1/NTNG2/MMP1/COL27A1/LAMB3/ERO1A/COL15A1/SERPINB5/TNF/ITGB3/MMP12/MMP28",72
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","57/1947","262/21069",7.04096832207539e-10,3.48919096849514e-08,2.46463302167885e-08,"FGR/PGLYRP1/BTK/TYROBP/GRN/SPI1/FCGR2B/PAG1/IL4R/CST7/CEACAM1/PTPRC/HMOX1/BPI/SMAD7/LILRB1/JAK3/VSIR/PTPN6/BCL6/CD86/ID2/CNR1/TNFAIP3/ARG1/CD274/TMEM131L/INHBA/NCKAP1L/IL13RA2/LILRB2/SYT11/HAVCR2/HLX/IL10/SAMSN1/VSIG4/PLA2G2F/PGLYRP3/ZBTB7B/LAPTM5/TNFAIP8L2/MNDA/ZC3H12A/IL31RA/CD300A/INPP5D/PTEN/CEBPB/CD300LF/LILRB4/PELI1/CR1/LST1/LYN/RASSF5/MILR1",57
"GO:0042542","GO:0042542","response to hydrogen peroxide","37/1947","134/21069",7.58668862628117e-10,3.73002234507871e-08,2.63474723117431e-08,"HGF/EDN1/HMOX1/STK24/PPIF/AREG/CRYAB/SOD2/PDGFRB/SDC1/NFE2L2/TNFAIP3/ARG1/NR4A3/PTK2B/KLF2/KDM6B/OSER1/STK26/IL10/TRPM2/MAPK13/PPP1R15B/PINK1/PRKCD/CRK/ADAM9/GPR37/RELA/FOSL1/SPHK1/ERN1/SLC8A1/LRRK2/SRC/SIRPA/HP",37
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","67/1947","333/21069",7.94957904806152e-10,3.87790402938251e-08,2.73920528054094e-08,"BTK/TYROBP/CD22/BID/TNFRSF1B/TNFRSF9/FCGR2B/PTPRC/IL12RB1/SOS2/TNFSF13B/CORO1A/RIPK2/LILRB1/RASAL3/CLC/JAK3/TNFSF8/VSIR/BST1/PTPN6/BCL6/CD86/IL1A/SLAMF1/ARG1/CD274/TMEM131L/SASH3/NCKAP1L/CDKN1A/IL1B/TNFSF9/TICAM1/RAC2/LILRB2/HAVCR2/IL10/TLR4/VSIG4/PLA2G2F/ZBTB7B/MNDA/SYK/CD300A/CCDC88B/INPP5D/GPR183/PTEN/CEBPB/MYD88/STAT5B/CLCF1/IRS2/LILRB4/TNFRSF4/CD55/IL27/PELI1/PNP/CR1/FCGR3A/AGER/AIF1/LST1/LYN/RASSF5",67
"GO:0033627","GO:0033627","cell adhesion mediated by integrin","29/1947","90/21069",1.01208475303352e-09,4.88423076407644e-08,3.45003656587887e-08,"ITGAL/TESC/ICAM1/ITGA6/CRKL/FERMT1/PIEZO1/PIK3CG/PTPN6/PLAU/NCKAP1L/EMILIN2/ITGA7/CCN3/ITGB7/ITGAX/EPHA2/FERMT3/ITGB1/PDE3B/ITGAD/ITGB2/ITGA5/SYK/CRK/ADAM9/ITGAM/LYN/ITGB3",29
"GO:0030832","GO:0030832","regulation of actin filament length","43/1947","172/21069",1.01689621929843e-09,4.88423076407644e-08,3.45003656587887e-08,"TENM1/WAS/WDR1/CAPZB/SSH1/PLEKHG2/HCK/CORO1A/COTL1/MTPN/CSF3/PFN1/DBN1/PLEK/CAPZA1/PTK2B/PIK3CA/NCKAP1L/VASP/SNX9/ARPC1B/SPTBN5/TMOD3/SSH2/DAAM2/CYRIB/NPHS1/ARPC5/CDC42EP3/ARPC2/PRKCD/F2RL1/ARF6/GRB2/MYADM/HCLS1/C15orf62/SVIL/CYRIA/FCHSD1/CAPZA2/TMSB4X/TWF2",43
"GO:0090130","GO:0090130","tissue migration","76/1947","401/21069",1.05120881566199e-09,5.01049453816294e-08,3.53922453806648e-08,"PLXND1/PRSS3/GRN/MAP2K3/MAP4K4/PTGS2/FAP/EDN1/CEACAM1/PPM1F/HMOX1/MYH9/HIF1A/MMP9/FERMT1/CORO1A/TGFB1/PIK3CG/TGFBR1/PFN1/CORO1C/SASH1/PPARD/VEGFA/HBEGF/ARSB/NFE2L2/GADD45A/PTK2B/PIK3CA/SNAI1/DLL4/PPARG/LOXL2/ETS1/KLF4/CCN3/FGFBP1/PRCP/THBS1/FGF2/ANXA3/EPHA2/DUSP10/PLK2/DAAM2/DOCK5/NOTCH1/ITGB1/STC1/ZC3H12A/ARF6/GREM1/MAPRE2/ADAM9/ZEB2/HAS2/LRG1/PIK3CD/PTEN/JUP/GATA2/EGR3/SP1/IRS2/KRT16/CLN3/SEMA4A/S100A2/SRC/PLCG2/TMSB4X/MIR221/TNF/INSL3/ITGB3",76
"GO:0006898","GO:0006898","receptor-mediated endocytosis","61/1947","293/21069",1.13248165340636e-09,5.35698139687068e-08,3.78396979886176e-08,"STAB1/MARCO/HMMR/FCGR2B/PICALM/SCARF1/CEACAM1/RAB21/MICALL1/RIN3/NECAB2/LILRB1/CAV1/DKK1/CBL/VEGFA/SDC1/LRP1/HIP1/MKLN1/SNX9/FCHO1/CAP1/LYVE1/NUMB/CTSL/FLOT1/SDCBP/SORL1/ARRB2/RALB/RAB5A/ADM/ITGB1/FCGR1A/DAB2/FCHO2/FCER1G/SYNJ1/ITGB2/CXCL16/CXCR1/SYK/ARF6/GREM1/RAB31/CXCL8/ITGAM/CD14/GRB2/CXCR2/LILRB4/CLN3/PDLIM7/IGF2R/PLCG2/ITSN2/ARC/PPP3R1/ITGB3/MRC1",61
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","47/1947","199/21069",1.31770986554478e-09,6.18630105297867e-08,4.36976995380502e-08,"CFLAR/BTK/PRKCH/TRAF1/IRAK3/NLRC4/EP300/NTSR1/RIPK2/MTPN/CAV1/IL18R1/IL18RAP/ARHGEF2/TRIM25/IL1B/TICAM1/FLOT2/IRAK2/TLR4/FLOT1/TLR2/BCL10/CRNN/S100A8/ADAM8/RPS6KA4/NLRP3/S100A9/S100A12/AIM2/PRKCB/GREM1/STAT3/CLEC7A/MYD88/RELA/TLR6/SPHK1/SLCO3A1/RTKN2/IL1RAP/PLCG2/AGER/CARD16/TNF/IKBKG",47
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","80/1947","433/21069",1.32856840969397e-09,6.19073220158892e-08,4.37289995021032e-08,"TENM1/ACTB/EDN1/PSEN1/PTPRC/IRAK3/CDC6/STK4/TRIB3/FLT1/CSK/CEMIP/CCNE1/TGFB1/PIK3CG/CAV1/DKK1/FAM20A/SH2B3/DUSP16/PTPN6/SASH1/VEGFA/PDGFRB/GADD45A/RGS2/SLC8A2/TNFAIP3/DUSP1/PTK2B/CDKN1A/IL1B/BMP2/PKMYT1/CDKN2D/SESN2/PPARG/TAOK3/TLR4/SORL1/THBS1/FGF2/CCNG2/IQGAP1/PIK3R5/DUSP10/RALB/PTPRJ/LATS2/ADAM8/ACSL1/DAB2/S100A12/TGFA/CCNL1/SPDYA/PRKCD/DUSP7/SYK/CD300A/ADAM9/MAP2K1/AKAP13/PTEN/MAP3K11/TRIB1/TLR6/SFN/GBA1/ERN1/SLC8A1/HEXIM1/LRRK2/PTPN1/SRC/AGER/DDX3X/TNF/LYN/PIK3R6",80
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","29/1947","91/21069",1.3552552613571e-09,6.26830655697313e-08,4.42769555172417e-08,"BCL3/IL4R/IL12RB1/SMAD7/RIPK2/RELB/JAK3/BCL6/CD86/IL18R1/RARA/HLX/IRF4/NFKBIZ/BATF/FCER1G/ZBTB7B/IL6R/NLRP3/ZC3H12A/CLEC4E/CLEC4D/NFKBID/STAT3/GPR183/JUNB/PTGER4/SEMA4A/IL27",29
"GO:0002262","GO:0002262","myeloid cell homeostasis","47/1947","200/21069",1.57036509646869e-09,7.20982328114008e-08,5.09274748777385e-08,"KMT2E/BTK/SPI1/JMJD6/RCOR1/MAEA/HMOX1/HIF1A/JAK3/HAMP/SH2B3/MAPK14/VEGFA/BCL6/ID2/INHBA/NCKAP1L/KLF2/ZFP36/ETS1/TMOD3/SLC15A4/NCAPG2/SLC7A11/BCL2L11/XKR8/G6PD/NCSTN/CITED2/STAT3/INPP5D/KLF13/PIK3CD/BPGM/STAT5B/GATA2/HCLS1/CXCR2/HCAR2/CSF1/PDE4B/ZFP36L1/IKZF1/MAFB/MPIG6B/MIR221/LYN",47
"GO:0050817","GO:0050817","coagulation","56/1947","261/21069",1.70163428192927e-09,7.75547770537692e-08,5.47817721189678e-08,"PLAUR/WAS/RAB27A/ACTB/FAP/EDN1/CEACAM1/PSEN1/MYH9/PROCR/MYL12A/PLAT/PIK3CG/CAV1/P2RX1/ST3GAL4/HPS5/VWF/SH2B3/PTPN6/MAPK14/PLEK/NFE2L2/GNA13/PIK3CA/PLAU/SEMG1/EMILIN2/SERPINE2/TLR4/TLN1/THBS1/ENTPD1/VAV1/FERMT3/SLC7A11/FCER1G/PRKCD/ANXA5/F2RL1/SYK/COL3A1/JMJD1C/HPSE/C1QTNF1/THBD/RAP2B/FLNA/SRC/SERPINA1/SERPINB2/PLCG2/F5/MPIG6B/LYN/ITGB3",56
"GO:0000302","GO:0000302","response to reactive oxygen species","49/1947","214/21069",1.81115813420354e-09,8.19483434055573e-08,5.78852218330498e-08,"MPO/BTK/HGF/EDN1/NME8/HMOX1/HIF1A/MMP9/STK24/PPIF/AREG/CRYAB/CAMKK2/SOD2/PDGFRB/IL1A/SDC1/NFE2L2/TNFAIP3/ARG1/NR4A3/PTK2B/KLF2/SESN2/GCH1/KDM6B/OSER1/STK26/IL10/TRPM2/MAPK13/NCF1/PPP1R15B/PINK1/PRKCD/CRK/ADAM9/FOS/GPR37/RELA/PLK3/FOSL1/SPHK1/ERN1/SLC8A1/LRRK2/SRC/SIRPA/HP",49
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","61/1947","297/21069",1.97130633083339e-09,8.85527822282279e-08,6.2550348551245e-08,"CFLAR/BIRC3/TNIP3/TAB2/TRAF1/TNFRSF1A/LGALS1/HMOX1/RIOK3/RIPK2/CARD8/LTBR/GAPDH/IL1A/TNFAIP3/TNFRSF10B/TRIM25/IL1B/TICAM1/SLC44A2/TANK/TLR4/CASP1/SECTM1/BRD4/NLRP12/BCL10/ECM1/TIFA/PLK2/TNIP1/GJA1/PINK1/S100B/SQSTM1/REL/S100A12/ZC3H12A/F2RL1/DDX21/PRKCB/CLEC4D/RHOH/AKAP13/CLEC7A/MYD88/RELA/TLR6/NLRP6/TBK1/LILRB4/LITAF/S100A4/FLNA/PELI1/PLCG2/MIER1/CARD16/PPM1N/TNF/IKBKG",61
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","58/1947","276/21069",2.00076218445993e-09,8.92339934269129e-08,6.30315304728354e-08,"BTK/CD22/TNFRSF1B/FCGR2B/IL4R/PTPRC/IRAK3/HMOX1/SMAD7/SLC7A5/STX4/RIPK2/LILRB1/CLC/TGFB1/JAK3/SUPT6H/BCL6/CD86/IL1R1/IL18R1/SLAMF1/ARG1/NR4A3/SASH3/IL13RA2/IL1B/FFAR2/TICAM1/DNAJB9/SPINK5/IL10/TLR4/SEMA7A/SLC15A4/BCL10/LAPTM5/NLRP3/MAPKAPK2/F2RL1/CGAS/SYK/DDX21/KLK5/KLK7/CLEC7A/MYD88/CLCF1/FFAR3/LILRB4/TNFRSF4/LITAF/CD55/ARID5A/PLCG2/UBE2J1/CR1/TNF",58
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","33/1947","115/21069",2.1204308323155e-09,9.39004972835317e-08,6.63277729555949e-08,"GNAI3/PTGS2/NOTCH3/EDN1/HMOX1/MMP9/TGFB1/HBEGF/PDGFRB/GNAI2/ID2/MEF2D/NR4A3/PIK3CA/EREG/IL10/TLR4/THBS1/FGF2/GJA1/ADAMTS1/IL6R/ZNF143/PTAFR/S1PR1/P2RY6/MYD88/ERN1/SRC/AIF1/MIR221/TNF/ITGB3",33
"GO:0002279","GO:0002279","mast cell activation involved in immune response","22/1947","57/21069",2.25865432279677e-09,9.93171661376272e-08,7.01539037251185e-08,"FGR/BTK/GAB2/STXBP2/IL4R/LAT2/UNC13D/HMOX1/PIK3CG/CBL/PTPN6/NR4A3/IL13RA2/ADGRE2/RAC2/SYK/CD300A/PIK3CD/GATA2/FES/LYN/MILR1",22
"GO:0007599","GO:0007599","hemostasis","56/1947","263/21069",2.28484270720603e-09,9.97661389076536e-08,7.04710411718312e-08,"PLAUR/WAS/RAB27A/ACTB/FAP/EDN1/CEACAM1/MYH9/PROCR/MYL12A/PLAT/PIK3CG/CAV1/P2RX1/ST3GAL4/HPS5/VWF/SH2B3/PTPN6/MAPK14/PLEK/NFE2L2/GNA13/PIK3CA/PLAU/NFE2/EMILIN2/SERPINE2/TLR4/TLN1/THBS1/ENTPD1/VAV1/FERMT3/SLC7A11/FLI1/FCER1G/PRKCD/ANXA5/F2RL1/SYK/COL3A1/JMJD1C/HPSE/C1QTNF1/THBD/RAP2B/FLNA/SRC/SERPINA1/SERPINB2/PLCG2/F5/MPIG6B/LYN/ITGB3",56
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","58/1947","277/21069",2.30678978446865e-09,1.00024968154321e-07,7.06538683985648e-08,"HGF/MAP2K3/TRAF1/SPI1/MAP4K4/FCGR2B/RNF13/MAP3K20/SH2D3C/GADD45B/CRKL/RASSF2/RIPK2/NFKB1/CRYAB/DUSP16/LTBR/SASH1/MAPK14/VEGFA/IL1A/GADD45A/SLAMF1/MMP8/DUSP1/PTK2B/IL1B/BMP2/ZFP36/TAOK3/TLR4/SDCBP/DUSP10/MAPK13/XDH/NCF1/PINK1/NPHS1/MAPKAPK2/ZC3H12A/F2RL1/RELL2/CRK/IGFBP6/PBK/MAP2K1/PTGER4/MYD88/MAP3K11/TRIB1/SPHK1/ZFP36L1/LRRK2/SIRPA/AGER/TNF/NAIP/LYN",58
"GO:0043087","GO:0043087","regulation of GTPase activity","78/1947","424/21069",2.61261674395497e-09,1.12504682408654e-07,7.94690682916248e-08,"PLXND1/CDKL5/RASGRP2/MAP4K4/PICALM/ARHGAP15/GMIP/ITGA6/TBC1D2/CRKL/SOS2/RASAL3/DOCK8/CCL7/CCL2/ODAM/CORO1C/RASAL1/NEDD9/BCL6/CCL20/RAP1A/SIPA1L2/ARAP3/PTK2B/TBC1D15/ARHGAP9/PREX1/FGD3/SNX9/RAP1GAP2/TBC1D14/AGAP2/DOCK10/PLXNC1/FGD4/GPR65/IQGAP1/ARRB2/VAV1/EPHA2/RGS16/PIP5K1A/TBC1D7/EPHA1/DOCK11/USP6NL/ITGB1/ASAP1/FLCN/PROM2/RASA2/TIAM1/GRHL3/RGL4/ARHGAP25/F2RL1/NDEL1/MAPRE2/SLC27A4/CRK/S1PR1/RASGRP4/SMCR8/RHOG/SNX18/ARHGAP45/TRAPPC6B/ARAP1/SEMA4D/LRRK2/PLXNB3/SIPA1/TAX1BP3/CCL4/CCL18/CCL3L1/CCL3",78
"GO:0009620","GO:0009620","response to fungus","28/1947","88/21069",2.70159370295438e-09,1.15539390967446e-07,8.16126720647357e-08,"MPO/BTK/SPI1/COTL1/HAMP/GAPDH/CLEC4A/ARG1/HTN1/USP15/IL36RN/TLR4/BCL10/S100A8/S100A9/S100A12/PTX3/SYK/RNASE7/CLEC4E/CLEC4D/CRK/DEFB4A/CLEC7A/MYD88/IL17RA/PLCG2/DEFA3",28
"GO:0045765","GO:0045765","regulation of angiogenesis","72/1947","381/21069",3.28009958427405e-09,1.39326134722498e-07,9.84147315295973e-08,"PLXND1/E2F2/STAB1/ALOX5/HGF/GRN/PKM/CEACAM1/HMOX1/HIF1A/PGK1/FLT1/ENG/SASH1/VEGFA/IL1A/NFE2L2/GADD45A/TNFAIP3/PTK2B/CXCR4/IL1B/KLF2/NINJ1/PPARG/EMILIN2/BTG1/SPINK5/COL4A2/ETS1/CEMIP2/IL10/KLF4/NIBAN2/THBS1/FGF2/ANXA3/ITGAX/EPHA2/ECM1/PLK2/EPHA1/ADM/ITGB1/PDE3B/ADAMTS1/HK2/ITGA5/ZC3H12A/CAMP/CYBB/PRKCB/GREM1/ANGPTL4/STAT3/CXCL8/LRG1/PIK3CD/C3AR1/JUP/SPHK1/GPR4/GATA2/CXCR2/CCR3/SP1/SEMA4A/C5AR1/MIR221/TNF/ITGB3/PIK3R6",72
"GO:0045730","GO:0045730","respiratory burst","18/1947","40/21069",3.47560595143095e-09,1.46516345168498e-07,1.03493625249672e-07,"MPO/SLC11A1/GRN/NCF4/HCK/PIK3CG/NCF2/RAC2/DUSP10/NCF1/CYBB/NCF1C/PGAM1/PIK3CD/CLEC7A/CYBC1/NCF1B/CD55",18
"GO:1901653","GO:1901653","cellular response to peptide","75/1947","404/21069",3.49696731842239e-09,1.46516345168498e-07,1.03493625249672e-07,"CFLAR/VIM/PKM/ATP2B1/FCGR2B/EDN1/CEACAM1/PSEN1/ICAM1/OSBPL8/CDC6/TRIB3/CSK/CA2/RIPK2/PLAT/SLC39A14/JAK3/CAV1/PPP1R9B/NFKB1/GNAI2/NFE2L2/ARHGEF2/ARG1/NR4A3/SOCS2/PIK3CA/INHBA/LRP1/IL1B/KLF2/PPARG/PTPRE/TLR4/SORL1/PDE3B/GJA1/BCL2L11/NR4A2/ZBTB7B/SHC1/SH2B2/PRKCD/SPINK1/GJB2/PRKCB/NDEL1/SLC27A4/CRK/RAB8A/RAB31/STAT3/YWHAG/FOS/FPR2/RELA/STAT5B/TLR6/LPL/TRIM72/GRB2/FUT7/SOCS3/SP1/ZFP36L1/FFAR3/IRS2/PTPN1/CASP4/SRC/AGER/TNF/LYN/ITGB3",75
"GO:0033002","GO:0033002","muscle cell proliferation","56/1947","266/21069",3.52794331844708e-09,1.46516345168498e-07,1.03493625249672e-07,"CFLAR/JARID2/HGF/GNAI3/PTGS2/NOTCH3/EDN1/HMOX1/MMP9/TGFB1/TGFBR1/GLI1/PPARD/MAPK14/SOD2/HBEGF/PDGFRB/GNAI2/ID2/MEF2D/TNFAIP3/NR4A3/GNA13/PIK3CA/CDKN1A/EREG/BMP2/PPARG/IL10/TLR4/CCN3/PIM1/THBS1/FGF2/NOTCH1/GJA1/ADAMTS1/SKI/PTGIR/IL6R/CITED2/ZNF143/PTAFR/FOS/S1PR1/P2RY6/PTEN/MYD88/TRIB1/ERN1/FES/SRC/AIF1/MIR221/TNF/ITGB3",56
