"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043583","GO:0043583","ear development","14/981","240/21069",0.229886512346051,0.999999894544196,0.992232543098349,"MKS1/IFT88/MYO15A/IFT27/RPGRIP1L/SOBP/MYCL/SOD1/WDPCP/WDR19/TTC8/STOX1/SLC44A4/STRC",14
"GO:0007602","GO:0007602","phototransduction","4/981","53/21069",0.232620770994769,0.999999894544196,0.992232543098349,"RP1/GRK4/PDE6B/CDS1",4
"GO:0043392","GO:0043392","negative regulation of DNA binding","4/981","53/21069",0.232620770994769,0.999999894544196,0.992232543098349,"SRI/GZMA/HEY1/ZFP90",4
"GO:0046850","GO:0046850","regulation of bone remodeling","4/981","53/21069",0.232620770994769,0.999999894544196,0.992232543098349,"CD38/IL20RA/MDK/NF1",4
"GO:0061912","GO:0061912","selective autophagy","6/981","89/21069",0.234072313959878,0.999999894544196,0.992232543098349,"ULK2/UFC1/KLHL3/SLC25A4/SPATA33/LRBA",6
"GO:0000002","GO:0000002","mitochondrial genome maintenance","3/981","36/21069",0.23431186644671,0.999999894544196,0.992232543098349,"SLC25A36/SLC25A4/STOX1",3
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process","3/981","36/21069",0.23431186644671,0.999999894544196,0.992232543098349,"SLC27A5/SLC27A2/HACD4",3
"GO:0042133","GO:0042133","neurotransmitter metabolic process","3/981","36/21069",0.23431186644671,0.999999894544196,0.992232543098349,"MAOB/SLC44A4/COLQ",3
"GO:0045777","GO:0045777","positive regulation of blood pressure","3/981","36/21069",0.23431186644671,0.999999894544196,0.992232543098349,"ADRB1/SPX/ACE",3
"GO:0045879","GO:0045879","negative regulation of smoothened signaling pathway","3/981","36/21069",0.23431186644671,0.999999894544196,0.992232543098349,"IFT172/CDK20/IFT122",3
"GO:0090075","GO:0090075","relaxation of muscle","3/981","36/21069",0.23431186644671,0.999999894544196,0.992232543098349,"SRI/SOD1/GSTM2",3
"GO:0015909","GO:0015909","long-chain fatty acid transport","5/981","71/21069",0.235149773185317,0.999999894544196,0.992232543098349,"SLC27A5/SPX/SLC27A2/ACE/PROCA1",5
"GO:0043271","GO:0043271","negative regulation of ion transport","12/981","203/21069",0.23810686192911,0.999999894544196,0.992232543098349,"GPM6B/MAOB/SRI/EPPIN/CALM2/ANK3/ACE/WNK2/RRAD/GRM7/KCNRG/GSTM2",12
"GO:0009084","GO:0009084","glutamine family amino acid biosynthetic process","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"PYCR2/NOXRED1",2
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"MDK/IL34",2
"GO:0014067","GO:0014067","negative regulation of phosphatidylinositol 3-kinase signaling","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"INPP5E/NLRC3",2
"GO:0032026","GO:0032026","response to magnesium ion","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"ABCC6/ANK3",2
"GO:0034501","GO:0034501","protein localization to kinetochore","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"IK/TRAPPC12",2
"GO:0035864","GO:0035864","response to potassium ion","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"SOD1/DLG2",2
"GO:0043046","GO:0043046","DNA methylation involved in gamete generation","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"PRMT7/MAEL",2
"GO:0043586","GO:0043586","tongue development","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"WDPCP/INTU",2
"GO:0045653","GO:0045653","negative regulation of megakaryocyte differentiation","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"MYB/CIB1",2
"GO:0051895","GO:0051895","negative regulation of focal adhesion assembly","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"BCAS3/FAM107A",2
"GO:0061577","GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"CACNG6/CACNB3",2
"GO:0070314","GO:0070314","G1 to G0 transition","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"PHGDH/ECRG4",2
"GO:0070525","GO:0070525","tRNA threonylcarbamoyladenosine metabolic process","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"TRIT1/GON7",2
"GO:0150118","GO:0150118","negative regulation of cell-substrate junction organization","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"BCAS3/FAM107A",2
"GO:1903083","GO:1903083","protein localization to condensed chromosome","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"IK/TRAPPC12",2
"GO:1904872","GO:1904872","regulation of telomerase RNA localization to Cajal body","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"RUVBL1/RUVBL2",2
"GO:2000678","GO:2000678","negative regulation of transcription regulatory region DNA binding","2/981","20/21069",0.238256822648787,0.999999894544196,0.992232543098349,"SRI/HEY1",2
"GO:0016055","GO:0016055","Wnt signaling pathway","26/981","480/21069",0.239738718050107,0.999999894544196,0.992232543098349,"MKS1/CCDC88C/IFT80/CELSR1/JADE1/CBY1/SPEF1/RNF43/MDK/IGFBP2/WLS/TMEM9/TTC21B/PIN1/NPHP4/SKIC8/PRDM15/DCDC2/DIXDC1/APCDD1/PRICKLE2/WNK2/CXXC4/FZD4/RUVBL1/RUVBL2",26
"GO:0031279","GO:0031279","regulation of cyclase activity","6/981","90/21069",0.241788812193817,0.999999894544196,0.992232543098349,"GIPR/ADRB1/CALM2/CACNA1D/GRM7/NF1",6
"GO:0003009","GO:0003009","skeletal muscle contraction","4/981","54/21069",0.242778444824726,0.999999894544196,0.992232543098349,"TNNI3/CCDC78/GSTM2/STRIT1",4
"GO:0006376","GO:0006376","mRNA splice site selection","4/981","54/21069",0.242778444824726,0.999999894544196,0.992232543098349,"LUC7L/LUC7L2/PSIP1/WEE2-AS1",4
"GO:0015804","GO:0015804","neutral amino acid transport","4/981","54/21069",0.242778444824726,0.999999894544196,0.992232543098349,"SFXN3/SLC1A4/SLC38A6/SLC25A38",4
"GO:0050873","GO:0050873","brown fat cell differentiation","4/981","54/21069",0.242778444824726,0.999999894544196,0.992232543098349,"ADRB1/DHRS7B/NUDT7/MB",4
"GO:0086009","GO:0086009","membrane repolarization","4/981","54/21069",0.242778444824726,0.999999894544196,0.992232543098349,"AKAP6/CACNA1D/CACNB3/KCNH6",4
"GO:0019932","GO:0019932","second-messenger-mediated signaling","19/981","342/21069",0.245791984936695,0.999999894544196,0.992232543098349,"GIPR/LMCD1/ADCY2/NFATC2/NCALD/RCAN3/ADGRB2/PTGFR/TNNI3/PLCE1/CALM2/AKAP6/DDAH1/NPR2/EFHB/CIB1/JPT2/GSTM2/AQP1",19
"GO:0198738","GO:0198738","cell-cell signaling by wnt","26/981","482/21069",0.246286399567952,0.999999894544196,0.992232543098349,"MKS1/CCDC88C/IFT80/CELSR1/JADE1/CBY1/SPEF1/RNF43/MDK/IGFBP2/WLS/TMEM9/TTC21B/PIN1/NPHP4/SKIC8/PRDM15/DCDC2/DIXDC1/APCDD1/PRICKLE2/WNK2/CXXC4/FZD4/RUVBL1/RUVBL2",26
"GO:0000423","GO:0000423","mitophagy","3/981","37/21069",0.246890740907658,0.999999894544196,0.992232543098349,"SLC25A4/SPATA33/LRBA",3
"GO:0021696","GO:0021696","cerebellar cortex morphogenesis","3/981","37/21069",0.246890740907658,0.999999894544196,0.992232543098349,"TTLL1/TTC21B/KNDC1",3
"GO:0048199","GO:0048199","vesicle targeting, to, from or within Golgi","3/981","37/21069",0.246890740907658,0.999999894544196,0.992232543098349,"TRAPPC2L/TRAPPC12/MAPK15",3
"GO:0050654","GO:0050654","chondroitin sulfate proteoglycan metabolic process","3/981","37/21069",0.246890740907658,0.999999894544196,0.992232543098349,"XYLT2/CHST9/EGFLAM",3
"GO:0051385","GO:0051385","response to mineralocorticoid","3/981","37/21069",0.246890740907658,0.999999894544196,0.992232543098349,"MAOB/CCN2/ACE",3
"GO:0086010","GO:0086010","membrane depolarization during action potential","3/981","37/21069",0.246890740907658,0.999999894544196,0.992232543098349,"HCN4/ANK3/CACNA1D",3
"GO:1903522","GO:1903522","regulation of blood circulation","16/981","283/21069",0.247075382251039,0.999999894544196,0.992232543098349,"CD38/ADRB1/SRI/TNNI3K/CCN2/POPDC2/TNNI3/SPX/CYP2J2/HCN4/CALM2/CACNA1D/ACE/KCNH6/IRX3/GSTM2",16
"GO:0003407","GO:0003407","neural retina development","6/981","91/21069",0.249579501908997,0.999999894544196,0.992232543098349,"RPGRIP1L/RP1/BBS4/SDK1/TTC8/ATOH7",6
"GO:0042180","GO:0042180","cellular ketone metabolic process","13/981","225/21069",0.250912839263846,0.999999894544196,0.992232543098349,"AKR7A2/COQ5/COQ6/SIRT5/COQ10A/APPL2/DHRS4/CBR1/FDXR/COQ4/NQO1/CES1/SRD5A2",13
"GO:0035306","GO:0035306","positive regulation of dephosphorylation","5/981","73/21069",0.25268108566793,0.999999894544196,0.992232543098349,"PIN1/LRRC46/CALM2/LRRC43/PPP1R42",5
"GO:0031281","GO:0031281","positive regulation of cyclase activity","4/981","55/21069",0.253033613899152,0.999999894544196,0.992232543098349,"GIPR/ADRB1/CACNA1D/NF1",4
"GO:0060071","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","4/981","55/21069",0.253033613899152,0.999999894544196,0.992232543098349,"MKS1/CELSR1/SPEF1/PRICKLE2",4
"GO:1901385","GO:1901385","regulation of voltage-gated calcium channel activity","4/981","55/21069",0.253033613899152,0.999999894544196,0.992232543098349,"SRI/NIPSNAP2/RRAD/CACNB3",4
"GO:0032411","GO:0032411","positive regulation of transporter activity","8/981","129/21069",0.253124655199757,0.999999894544196,0.992232543098349,"STIM2/CALM2/NIPSNAP2/ANK3/AKAP6/WNK2/CACNB3/GSTM2",8
"GO:0006520","GO:0006520","cellular amino acid metabolic process","18/981","324/21069",0.253165087111662,0.999999894544196,0.992232543098349,"ACAT1/DCT/AARS1/PHGDH/HIBADH/NIT2/IVD/QRSL1/AZIN2/PYCR2/FARS2/ADHFE1/MAT1A/DDAH1/NOXRED1/DDO/DIO1/HOGA1",18
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"NUDT2/ADSS1",2
"GO:0015697","GO:0015697","quaternary ammonium group transport","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"SLC22A4/SLC44A4",2
"GO:0021692","GO:0021692","cerebellar Purkinje cell layer morphogenesis","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"TTLL1/TTC21B",2
"GO:0032930","GO:0032930","positive regulation of superoxide anion generation","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"GSTP1/SOD1",2
"GO:0050665","GO:0050665","hydrogen peroxide biosynthetic process","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"MAOB/SOD1",2
"GO:0055062","GO:0055062","phosphate ion homeostasis","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"ABCC6/ENPP3",2
"GO:0071731","GO:0071731","response to nitric oxide","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"MT3/AQP1",2
"GO:0072234","GO:0072234","metanephric nephron tubule development","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"ACAT1/AQP1",2
"GO:0072506","GO:0072506","trivalent inorganic anion homeostasis","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"ABCC6/ENPP3",2
"GO:0072531","GO:0072531","pyrimidine-containing compound transmembrane transport","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"SLC25A36/SLC44A4",2
"GO:1901679","GO:1901679","nucleotide transmembrane transport","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"SLC25A36/SLC25A4",2
"GO:1903817","GO:1903817","negative regulation of voltage-gated potassium channel activity","2/981","21/21069",0.255788845462615,0.999999894544196,0.992232543098349,"ANK3/KCNRG",2
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process","6/981","92/21069",0.257439997034522,0.999999894544196,0.992232543098349,"PHGDH/NIT2/PYCR2/ADHFE1/DDAH1/NOXRED1",6
"GO:0048041","GO:0048041","focal adhesion assembly","6/981","92/21069",0.257439997034522,0.999999894544196,0.992232543098349,"GPM6B/COL16A1/BCAS3/WDPCP/FAM107A/PEAK1",6
"GO:0072384","GO:0072384","organelle transport along microtubule","6/981","92/21069",0.257439997034522,0.999999894544196,0.992232543098349,"AP3M2/KIFAP3/KIF3B/KIF3A/FYCO1/AGBL4",6
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway","7/981","111/21069",0.259406239849356,0.999999894544196,0.992232543098349,"WLS/TMEM9/TTC21B/PIN1/PRDM15/WNK2/RUVBL1",7
"GO:0000460","GO:0000460","maturation of 5.8S rRNA","3/981","38/21069",0.259570059078981,0.999999894544196,0.992232543098349,"LAS1L/ERI3/RCL1",3
"GO:1900027","GO:1900027","regulation of ruffle assembly","3/981","38/21069",0.259570059078981,0.999999894544196,0.992232543098349,"PFN2/COBL/WDPCP",3
"GO:0009063","GO:0009063","cellular amino acid catabolic process","8/981","130/21069",0.259709872333392,0.999999894544196,0.992232543098349,"ACAT1/HIBADH/IVD/ADHFE1/MAT1A/DDAH1/DDO/HOGA1",8
"GO:0009583","GO:0009583","detection of light stimulus","5/981","74/21069",0.261566072777903,0.999999894544196,0.992232543098349,"RP1/GRK4/CEP250/PDE6B/CDS1",5
"GO:0006383","GO:0006383","transcription by RNA polymerase III","4/981","56/21069",0.263376128459899,0.999999894544196,0.992232543098349,"GTF3C3/POLR3GL/PRDX5/POLR3F",4
"GO:0007632","GO:0007632","visual behavior","4/981","56/21069",0.263376128459899,0.999999894544196,0.992232543098349,"PDE8B/NPHP4/NPHP1/NF1",4
"GO:0051349","GO:0051349","positive regulation of lyase activity","4/981","56/21069",0.263376128459899,0.999999894544196,0.992232543098349,"GIPR/ADRB1/CACNA1D/NF1",4
"GO:0015711","GO:0015711","organic anion transport","22/981","407/21069",0.265145360629349,0.999999894544196,0.992232543098349,"SLC4A8/SLC46A1/SLC27A5/ABCC6/SLC25A14/SLC7A6/SFXN3/SLC1A4/SLC38A6/SLC25A38/SLC25A4/ACE/PROCA1/SLC16A5/SLC23A1/SLC16A11/SLC25A10/GRM7/NF1/SLC25A29/CES1/SLC44A4",22
"GO:0051648","GO:0051648","vesicle localization","13/981","228/21069",0.265754476759561,0.999999894544196,0.992232543098349,"ATP9A/AP3M2/KIFAP3/MYO15A/KIF3B/BBS2/KIF3A/BBS4/BBS5/FYCO1/TRAPPC2L/TRAPPC12/MAPK15",13
"GO:0042472","GO:0042472","inner ear morphogenesis","7/981","112/21069",0.266611195866327,0.999999894544196,0.992232543098349,"MYO15A/SOBP/SOD1/WDPCP/STOX1/SLC44A4/STRC",7
"GO:0003161","GO:0003161","cardiac conduction system development","3/981","39/21069",0.272331403386858,0.999999894544196,0.992232543098349,"HCN4/HEY1/IRX3",3
"GO:0006699","GO:0006699","bile acid biosynthetic process","3/981","39/21069",0.272331403386858,0.999999894544196,0.992232543098349,"SLC27A5/SLC27A2/CES1",3
"GO:0044273","GO:0044273","sulfur compound catabolic process","3/981","39/21069",0.272331403386858,0.999999894544196,0.992232543098349,"ACAT1/NUDT7/MAT1A",3
"GO:0048147","GO:0048147","negative regulation of fibroblast proliferation","3/981","39/21069",0.272331403386858,0.999999894544196,0.992232543098349,"GSTP1/NLRC3/NF1",3
"GO:0072337","GO:0072337","modified amino acid transport","3/981","39/21069",0.272331403386858,0.999999894544196,0.992232543098349,"SLC46A1/SLC1A4/SLC22A4",3
"GO:0002097","GO:0002097","tRNA wobble base modification","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"ELP1/ELP2",2
"GO:0002115","GO:0002115","store-operated calcium entry","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"STIM2/EFHB",2
"GO:0015669","GO:0015669","gas transport","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"MB/AQP1",2
"GO:0016137","GO:0016137","glycoside metabolic process","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"AKR7A2/ABHD10",2
"GO:0030002","GO:0030002","cellular anion homeostasis","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"ABCC6/CKB",2
"GO:0031290","GO:0031290","retinal ganglion cell axon guidance","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"ATOH7/SLIT1",2
"GO:0035812","GO:0035812","renal sodium excretion","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"SPX/ACE",2
"GO:0044062","GO:0044062","regulation of excretion","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"SPX/ACE",2
"GO:0055064","GO:0055064","chloride ion homeostasis","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"SLC12A7/CKB",2
"GO:0055083","GO:0055083","monovalent inorganic anion homeostasis","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"SLC12A7/CKB",2
"GO:0061050","GO:0061050","regulation of cell growth involved in cardiac muscle cell development","2/981","22/21069",0.2733412340099,0.999999894544196,0.992232543098349,"PARP2/AKAP6",2
"GO:0045185","GO:0045185","maintenance of protein location","6/981","94/21069",0.273352788230944,0.999999894544196,0.992232543098349,"SRI/SYNE1/DZIP1/BBS4/ANK3/PFN4",6
"GO:0051591","GO:0051591","response to cAMP","6/981","94/21069",0.273352788230944,0.999999894544196,0.992232543098349,"EEF2K/IGFBP5/HCN4/AKAP6/NDUFS4/AQP1",6
"GO:0010559","GO:0010559","regulation of glycoprotein biosynthetic process","4/981","57/21069",0.273795973513043,0.999999894544196,0.992232543098349,"POMT2/MT3/POMT1/MGAT4D",4
"GO:0070509","GO:0070509","calcium ion import","4/981","57/21069",0.273795973513043,0.999999894544196,0.992232543098349,"ATP2C2/EPPIN/CACNA1D/ACE",4
"GO:0003333","GO:0003333","amino acid transmembrane transport","7/981","113/21069",0.273870166949866,0.999999894544196,0.992232543098349,"SLC7A6/SFXN3/SLC1A4/SLC38A6/SLC25A38/SLC25A29/SLC22A4",7
"GO:0110020","GO:0110020","regulation of actomyosin structure organization","7/981","113/21069",0.273870166949866,0.999999894544196,0.992232543098349,"PFN2/ALMS1/CCN2/BBS4/RHPN1/ANKRD23/TTC8",7
"GO:0060042","GO:0060042","retina morphogenesis in camera-type eye","5/981","76/21069",0.279542939486745,0.999999894544196,0.992232543098349,"RPGRIP1L/RP1/BBS4/SDK1/TTC8",5
"GO:0042471","GO:0042471","ear morphogenesis","8/981","133/21069",0.279763527927347,0.999999894544196,0.992232543098349,"MYO15A/SOBP/SOD1/WDPCP/WDR19/STOX1/SLC44A4/STRC",8
"GO:0048568","GO:0048568","embryonic organ development","26/981","492/21069",0.280117910973706,0.999999894544196,0.992232543098349,"MKS1/CC2D2A/MYO15A/IFT52/CLUAP1/COBL/SOBP/IFT57/EFEMP1/DYNC2I1/IFT172/BBS4/CCDC40/SOD1/WDPCP/DNAAF1/CDK20/WDR19/BBS5/IFT122/HEY1/STOX1/PIFO/IFT140/SLC44A4/STRC",26
"GO:0051926","GO:0051926","negative regulation of calcium ion transport","6/981","95/21069",0.281396263062121,0.999999894544196,0.992232543098349,"SRI/EPPIN/CALM2/ACE/RRAD/GSTM2",6
"GO:1990542","GO:1990542","mitochondrial transmembrane transport","6/981","95/21069",0.281396263062121,0.999999894544196,0.992232543098349,"SFXN3/SLC25A36/SLC25A38/SLC25A4/SMDT1/SLC25A29",6
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","4/981","58/21069",0.284283288478975,0.999999894544196,0.992232543098349,"COL16A1/SKAP1/UTRN/CIB1",4
"GO:0006414","GO:0006414","translational elongation","4/981","58/21069",0.284283288478975,0.999999894544196,0.992232543098349,"AARS1/EEF2K/DPH5/DPH7",4
"GO:0006471","GO:0006471","protein ADP-ribosylation","3/981","40/21069",0.285157004608279,0.999999894544196,0.992232543098349,"SIRT5/PARP2/SIRT3",3
"GO:0006862","GO:0006862","nucleotide transport","3/981","40/21069",0.285157004608279,0.999999894544196,0.992232543098349,"ABCC6/SLC25A36/SLC25A4",3
"GO:0017004","GO:0017004","cytochrome complex assembly","3/981","40/21069",0.285157004608279,0.999999894544196,0.992232543098349,"SMIM4/COX14/COA5",3
"GO:0042755","GO:0042755","eating behavior","3/981","40/21069",0.285157004608279,0.999999894544196,0.992232543098349,"TTC21B/ACE/BBS12",3
"GO:0090181","GO:0090181","regulation of cholesterol metabolic process","3/981","40/21069",0.285157004608279,0.999999894544196,0.992232543098349,"EPHX2/SOD1/CES1",3
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","3/981","40/21069",0.285157004608279,0.999999894544196,0.992232543098349,"KIFAP3/DCT/NF1",3
"GO:0006936","GO:0006936","muscle contraction","20/981","372/21069",0.285500514894972,0.999999894544196,0.992232543098349,"CD38/MYOM2/SRI/PPP1R12B/TNNI3K/CCN2/SSPN/BBS2/TNNI3/SPX/PLCE1/HCN4/SOD1/CALM2/UTRN/CACNA1D/CCDC78/APBB1/GSTM2/STRIT1",20
