_MEMBER_DEGs,_MEMBER_DMRs,_LogP_DEGs,_LogP_DMRs,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,-8.677252682846381,0.0,GO:0002675,M10,1,0,GO Biological Processes,19,positive regulation of acute inflammatory response,19_GO:0048518 positive regulation of biological process,-8.677252682846381,21.669285714285714,12.64805353778086,30337,28,400,8,2.0,0.7000000000000001,101|241|1268|2865|2867|3553|5008|5743,ADAM8|ALOX5AP|CNR1|FFAR3|FFAR2|IL1B|OSM|PTGS2,-6.4434304685710835,0,38,0,0,-9.225923035012281,32.503928571428574,
1,0,-3.2293089450220442,0.0,GO:0031650,M10,1,0,GO Biological Processes,19,regulation of heat generation,19_GO:0042592 homeostatic process,-5.181151950915256,16.934799598079714,8.760242046921178,30337,13,689,5,0.7256894049346879,0.32335845428558047,1268|3553|5743|9536|376497,CNR1|IL1B|PTGS2|PTGES|SLC27A1,-3.306562042318872,0,38,0,0,-9.225923035012281,32.503928571428574,
1,0,-3.7443424220982804,0.0,GO:0031620,M10,1,0,GO Biological Processes,19,regulation of fever generation,19_GO:0042592 homeostatic process,-4.517875057326175,19.569101757781002,8.49339521081289,30337,9,689,4,0.5805515239477503,0.2894319352991253,1268|3553|5743|9536,CNR1|IL1B|PTGS2|PTGES,-2.7543881084272477,0,38,0,0,-9.225923035012281,32.503928571428574,
1,0,-3.5937079434548846,0.0,GO:0031652,M10,1,0,GO Biological Processes,19,positive regulation of heat generation,19_GO:0042592 homeostatic process,-4.303914285644316,17.6121915820029,8.009460670630316,30337,10,689,4,0.5805515239477503,0.2894319352991253,1268|3553|5743|376497,CNR1|IL1B|PTGS2|SLC27A1,-2.574399577102904,0,38,0,0,-9.225923035012281,32.503928571428574,
1,0,-4.116010412910368,0.0,GO:0031622,M10,1,0,GO Biological Processes,19,positive regulation of fever generation,19_GO:0042592 homeostatic process,-4.116010412910368,32.503928571428574,9.635683885097723,30337,7,400,3,0.75,0.431385848168435,1268|3553|5743,CNR1|IL1B|PTGS2,-2.4573402269380855,0,38,0,0,-9.225923035012281,32.503928571428574,
1,0,-2.0333885946474894,0.0,GO:0033198,M10,1,0,GO Biological Processes,19,response to ATP,19_GO:0050896 response to stimulus,-2.193905486915087,5.337027752122092,3.80005830587568,30337,33,689,4,0.5805515239477503,0.2894319352991253,1609|3553|5023|5743,DGKQ|IL1B|P2RX1|PTGS2,-0.8576677463469667,0,38,0,0,-9.225923035012281,32.503928571428574,
1,0,-9.010822564961758,0.0,GO:0009612,M10,1,0,GO Biological Processes,19,response to mechanical stimulus,19_GO:0050896 response to stimulus,-9.010822564961758,6.205295454545454,8.95686206206038,30337,220,400,18,4.5,1.036520622081394,654|793|838|943|2353|2354|3249|3553|3684|5138|5270|5743|7099|7852|8740|8796|51311|56729,BMP6|CALB1|CASP5|TNFRSF8|FOS|FOSB|HPN|IL1B|ITGAM|PDE2A|SERPINE2|PTGS2|TLR4|CXCR4|TNFSF14|SCEL|TLR8|RETN,-6.738292647693338,0,39,1,1,-9.010822564961758,10.112333333333334,
1,0,-7.260405904709379,0.0,GO:0071496,M10,1,0,GO Biological Processes,19,cellular response to external stimulus,19_GO:0050896 response to stimulus,-7.260405904709379,10.112333333333334,9.13306253049216,30337,75,400,10,2.5,0.7806247497997998,654|838|943|978|3553|5138|5743|7099|8740|51311,BMP6|CASP5|TNFRSF8|CDA|IL1B|PDE2A|PTGS2|TLR4|TNFSF14|TLR8,-5.159032028821127,0,39,0,0,-9.010822564961758,10.112333333333334,
1,0,-6.2430777460441,0.0,GO:0071260,M10,1,0,GO Biological Processes,19,cellular response to mechanical stimulus,19_GO:0050896 response to stimulus,-6.2430777460441,9.224087837837837,8.18752475222965,30337,74,400,9,2.25,0.7415144974981945,654|838|943|3553|5138|5743|7099|8740|51311,BMP6|CASP5|TNFRSF8|IL1B|PDE2A|PTGS2|TLR4|TNFSF14|TLR8,-4.26973368374129,0,39,0,0,-9.010822564961758,10.112333333333334,
1,0,-3.437142592762562,0.0,GO:0071214,M10,1,0,GO Biological Processes,19,cellular response to abiotic stimulus,19_GO:0050896 response to stimulus,-3.437142592762562,3.0811015625,4.32603109386387,30337,320,400,13,3.25,0.8866192813152667,654|838|943|3553|4311|4318|5138|5743|7099|8740|51311|114548|123041,BMP6|CASP5|TNFRSF8|IL1B|MME|MMP9|PDE2A|PTGS2|TLR4|TNFSF14|TLR8|NLRP3|SLC24A4,-1.8913813136332842,0,39,0,0,-9.010822564961758,10.112333333333334,
1,0,-3.437142592762562,0.0,GO:0104004,M10,1,0,GO Biological Processes,19,cellular response to environmental stimulus,19_GO:0050896 response to stimulus,-3.437142592762562,3.0811015625,4.32603109386387,30337,320,400,13,3.25,0.8866192813152667,654|838|943|3553|4311|4318|5138|5743|7099|8740|51311|114548|123041,BMP6|CASP5|TNFRSF8|IL1B|MME|MMP9|PDE2A|PTGS2|TLR4|TNFSF14|TLR8|NLRP3|SLC24A4,-1.8913813136332842,0,39,0,0,-9.010822564961758,10.112333333333334,
1,0,-9.0000531115875,0.0,GO:0044703,M10,1,0,GO Biological Processes,19,multi-organism reproductive process,19_GO:0022414 reproductive process,-9.0000531115875,6.645992268041237,9.119119818918952,30337,194,400,17,4.25,1.0086345968684596,133|1268|2353|2354|2529|3553|3678|4318|5023|5270|5743|5997|6406|6573|6696|6781|7056,ADM|CNR1|FOS|FOSB|FUT7|IL1B|ITGA5|MMP9|P2RX1|SERPINE2|PTGS2|RGS2|SEMG1|SLC19A1|SPP1|STC1|THBD,-6.731188148405484,0,40,1,1,-9.0000531115875,10.112333333333334,
1,0,-8.73055328020625,0.0,GO:0044706,M10,1,0,GO Biological Processes,19,multi-multicellular organism process,19_GO:0032501 multicellular organismal process,-8.73055328020625,6.382784653465347,8.872624605004436,30337,202,400,17,4.25,1.0086345968684596,133|1268|2353|2354|2529|3553|3678|4318|5023|5270|5743|5997|6406|6573|6696|6781|7056,ADM|CNR1|FOS|FOSB|FUT7|IL1B|ITGA5|MMP9|P2RX1|SERPINE2|PTGS2|RGS2|SEMG1|SLC19A1|SPP1|STC1|THBD,-6.476046467071101,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-7.083343048302605,0.0,GO:0007565,M10,1,0,GO Biological Processes,19,female pregnancy,19_GO:0022414 reproductive process,-7.083343048302605,6.137543352601156,7.833197920924019,30337,173,400,14,3.5,0.9188987974744554,133|1268|2353|2354|2529|3553|3678|4318|5743|5997|6573|6696|6781|7056,ADM|CNR1|FOS|FOSB|FUT7|IL1B|ITGA5|MMP9|PTGS2|RGS2|SLC19A1|SPP1|STC1|THBD,-5.006102852131072,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-5.032273789739415,0.0,GO:0046683,M10,1,0,GO Biological Processes,19,response to organophosphorus,19_GO:0050896 response to stimulus,-5.032273789739415,5.834038461538462,6.3845897256504545,30337,130,400,10,2.5,0.7806247497997998,366|2353|2354|3553|5023|5138|5743|6531|6781|7056,AQP9|FOS|FOSB|IL1B|P2RX1|PDE2A|PTGS2|SLC6A3|STC1|THBD,-3.2294411091114497,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-4.61753682373548,0.0,GO:0014074,M10,1,0,GO Biological Processes,19,response to purine-containing compound,19_GO:0050896 response to stimulus,-4.61753682373548,5.230517241379311,5.902507449563631,30337,145,400,10,2.5,0.7806247497997998,366|2353|2354|3553|5023|5138|5743|6531|6781|7056,AQP9|FOS|FOSB|IL1B|P2RX1|PDE2A|PTGS2|SLC6A3|STC1|THBD,-2.870820085086446,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-4.57360326700709,0.0,GO:0007566,M10,1,0,GO Biological Processes,19,embryo implantation,19_GO:0022414 reproductive process,-4.57360326700709,10.112333333333334,7.070935825479367,30337,45,400,6,1.5,0.6077622890571609,2529|3553|4318|5743|6696|6781,FUT7|IL1B|MMP9|PTGS2|SPP1|STC1,-2.832335715052725,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-4.147990958047517,0.0,GO:0043271,M10,1,0,GO Biological Processes,19,negative regulation of monoatomic ion transport,19_GO:0051179 localization,-4.147990958047517,5.1321992481203,5.520518363408504,30337,133,400,9,2.25,0.7415144974981945,1268|4318|4923|5270|5743|6406|6781|10288|57817,CNR1|MMP9|NTSR1|SERPINE2|PTGS2|SEMG1|STC1|LILRB2|HAMP,-2.4848202708485574,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-3.8089472406610687,0.0,GO:0051591,M10,1,0,GO Biological Processes,19,response to cAMP,19_GO:0050896 response to stimulus,-3.8089472406610687,6.102270114942529,5.508906458981439,30337,87,400,7,1.75,0.6556247020971678,366|2353|2354|5138|6531|6781|7056,AQP9|FOS|FOSB|PDE2A|SLC6A3|STC1|THBD,-2.202522642419953,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-2.964654560317272,0.0,GO:0060135,M10,1,0,GO Biological Processes,19,maternal process involved in female pregnancy,19_GO:0022414 reproductive process,-2.964654560317272,6.427330508474577,4.823404652597852,30337,59,400,5,1.25,0.5555121510822244,1268|5743|5997|6696|6781,CNR1|PTGS2|RGS2|SPP1|STC1,-1.532464692275141,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-2.6053901676906155,0.0,GO:0051926,M10,1,0,GO Biological Processes,19,negative regulation of calcium ion transport,19_GO:0051179 localization,-2.6053901676906155,5.341021126760564,4.2330029853875955,30337,71,400,5,1.25,0.5555121510822244,4923|5743|6406|6781|10288,NTSR1|PTGS2|SEMG1|STC1|LILRB2,-1.2561745347132482,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-2.3748372952064036,0.0,GO:0046697,M10,1,0,GO Biological Processes,19,decidualization,19_GO:0022414 reproductive process,-2.3748372952064036,9.1011,4.68394423769495,30337,25,400,3,0.75,0.431385848168435,5743|6696|6781,PTGS2|SPP1|STC1,-1.0865676326909095,0,40,0,0,-9.0000531115875,10.112333333333334,
1,0,-2.149121982785963,0.0,GO:0033280,M10,1,0,GO Biological Processes,19,response to vitamin D,19_GO:0050896 response to stimulus,-2.149121982785963,7.58425,4.170618641861038,30337,30,400,3,0.75,0.431385848168435,5743|6696|6781,PTGS2|SPP1|STC1,-0.919654473924001,0,40,0,0,-9.0000531115875,10.112333333333334,
1,1,-7.3749201011546885,-2.2520372471329972,R-HSA-9658195,M11,2,0,Reactome Gene Sets,6,Leishmania infection,,-8.933053746016007,5.369570604269177,8.553473349838086,30337,164,689,20,2.9027576197387517,0.639586405018626,115|719|1855|2212|2268|2687|3055|3162|3552|3553|3586|4210|5595|7454|9051|10458|51764|54331|114548|147179,ADCY9|C3AR1|DVL1|FCGR2A|FGR|GGT5|HCK|HMOX1|IL1A|IL1B|IL10|MEFV|MAPK3|WAS|PSTPIP1|BAIAP2|GNG13|GNG2|NLRP3|WIPF2,-6.579867897133956,0,41,1,1,-8.933053746016007,20.419134615384618,
1,1,-7.3749201011546885,-2.2520372471329972,R-HSA-9824443,M11,2,0,Reactome Gene Sets,6,Parasitic Infection Pathways,,-8.933053746016007,5.369570604269177,8.553473349838086,30337,164,689,20,2.9027576197387517,0.639586405018626,115|719|1855|2212|2268|2687|3055|3162|3552|3553|3586|4210|5595|7454|9051|10458|51764|54331|114548|147179,ADCY9|C3AR1|DVL1|FCGR2A|FGR|GGT5|HCK|HMOX1|IL1A|IL1B|IL10|MEFV|MAPK3|WAS|PSTPIP1|BAIAP2|GNG13|GNG2|NLRP3|WIPF2,-6.579867897133956,0,41,0,0,-8.933053746016007,20.419134615384618,
1,0,-7.457876158702601,0.0,R-HSA-9660826,M10,1,0,Reactome Gene Sets,6,Purinergic signaling in leishmaniasis infection,,-7.457876158702601,20.419134615384618,11.450420316736828,30337,26,400,7,1.75,0.6556247020971678,719|3162|3552|3553|4210|9051|114548,C3AR1|HMOX1|IL1A|IL1B|MEFV|PSTPIP1|NLRP3,-5.333572322168109,0,41,0,0,-8.933053746016007,20.419134615384618,
1,0,-7.457876158702601,0.0,R-HSA-9664424,M10,1,0,Reactome Gene Sets,6,Cell recruitment (pro-inflammatory response),,-7.457876158702601,20.419134615384618,11.450420316736828,30337,26,400,7,1.75,0.6556247020971678,719|3162|3552|3553|4210|9051|114548,C3AR1|HMOX1|IL1A|IL1B|MEFV|PSTPIP1|NLRP3,-5.333572322168109,0,41,0,0,-8.933053746016007,20.419134615384618,
1,0,-6.607798253162076,0.0,hsa04621,M10,1,0,KEGG Pathway,24,NOD-like receptor signaling pathway,,-6.607798253162076,5.617962962962963,7.361343932579881,30337,189,400,14,3.5,0.9188987974744554,820|838|3553|3576|4210|6347|7099|9051|10135|58484|91662|114548|171389|199713,CAMP|CASP5|IL1B|CXCL8|MEFV|CCL2|TLR4|PSTPIP1|NAMPT|NLRC4|NLRP12|NLRP3|NLRP6|NLRP7,-4.579356674044448,0,41,0,0,-8.933053746016007,20.419134615384618,
1,0,-5.9981106866844325,0.0,WP1433,M10,1,0,WikiPathways,27,Nucleotide binding oligomerization domain NOD pathway,,-5.9981106866844325,12.948719512195122,8.849641212268601,30337,41,400,7,1.75,0.6556247020971678,838|3553|4210|58484|91662|114548|199713,CASP5|IL1B|MEFV|NLRC4|NLRP12|NLRP3|NLRP7,-4.05318353518745,0,41,0,0,-8.933053746016007,20.419134615384618,
1,0,-5.177430650825438,0.0,R-HSA-622312,M10,1,0,Reactome Gene Sets,6,Inflammasomes,,-5.177430650825438,18.057738095238097,9.038578931469996,30337,21,400,5,1.25,0.5555121510822244,3162|4210|9051|58484|114548,HMOX1|MEFV|PSTPIP1|NLRC4|NLRP3,-3.352057112048671,0,41,0,0,-8.933053746016007,20.419134615384618,
1,0,-4.320616820682864,0.0,R-HSA-844456,M10,1,0,Reactome Gene Sets,6,The NLRP3 inflammasome,,-4.320616820682864,18.960625,8.306435388410096,30337,16,400,4,1.0,0.49749371855331,3162|4210|9051|114548,HMOX1|MEFV|PSTPIP1|NLRP3,-2.63421629276543,0,41,0,0,-8.933053746016007,20.419134615384618,
1,0,-4.257909144296978,0.0,GO:0032692,M10,1,0,GO Biological Processes,19,negative regulation of interleukin-1 production,19_GO:0048519 negative regulation of biological process,-4.257909144296978,8.922647058823529,6.545449147263299,30337,51,400,6,1.5,0.6077622890571609,3586|4210|7850|91662|114548|199713,IL10|MEFV|IL1R2|NLRP12|NLRP3|NLRP7,-2.5790782107403842,0,41,0,0,-8.933053746016007,20.419134615384618,
1,0,-4.233770258626897,0.0,GO:0070269,M10,1,0,GO Biological Processes,19,pyroptotic inflammatory response,19_GO:0050896 response to stimulus,-4.233770258626897,11.850390625000001,7.0985269142507335,30337,32,400,5,1.25,0.5555121510822244,4210|9839|58484|114548|171389,MEFV|ZEB2|NLRC4|NLRP3|NLRP6,-2.5605311767674332,0,41,0,0,-8.933053746016007,20.419134615384618,
1,0,-3.982515607368839,0.0,R-HSA-168643,M10,1,0,Reactome Gene Sets,6,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",,-3.982515607368839,7.983421052631579,6.100040733646318,30337,57,400,6,1.5,0.6077622890571609,3162|3656|4210|9051|58484|114548,HMOX1|IRAK2|MEFV|PSTPIP1|NLRC4|NLRP3,-2.346524582929005,0,41,0,0,-8.933053746016007,20.419134615384618,
1,1,-3.783981321207644,-5.5792617054957,GO:0001944,M11,2,0,GO Biological Processes,19,vasculature development,19_GO:0032502 developmental process,-8.692595255306568,3.0201411557586204,7.315490419713711,30337,554,689,38,5.515239477503629,0.8696679389452292,101|133|639|1312|1901|1959|1960|1969|2022|2034|2049|2069|2316|2321|2548|2828|3162|3200|3339|3576|3678|4035|4327|5138|5154|5578|5743|6347|6886|6926|9021|54345|58504|60675|79652|79805|153090|219699,ADAM8|ADM|PRDM1|COMT|S1PR1|EGR2|EGR3|EPHA2|ENG|EPAS1|EPHB3|EREG|FLNA|FLT1|GAA|GPR4|HMOX1|HOXA3|HSPG2|CXCL8|ITGA5|LRP1|MMP19|PDE2A|PDGFA|PRKCA|PTGS2|CCL2|TAL1|TBX3|SOCS3|SOX18|ARHGAP22|PROK2|TMEM204|VASH2|DAB2IP|UNC5B,-6.365216670030802,0,42,1,1,-8.692595255306568,3.455880615654639,
1,1,-3.999371580985339,-5.22306078976822,GO:0001568,M11,2,0,GO Biological Processes,19,blood vessel development,19_GO:0032502 developmental process,-8.619148454801417,3.0565248055070704,7.302160042622356,30337,533,689,37,5.370101596516691,0.858807497125323,101|133|639|1312|1901|1959|1960|1969|2022|2034|2049|2069|2316|2321|2548|2828|3162|3200|3339|3576|3678|4035|4327|5138|5154|5578|5743|6347|6886|6926|9021|54345|58504|60675|79805|153090|219699,ADAM8|ADM|PRDM1|COMT|S1PR1|EGR2|EGR3|EPHA2|ENG|EPAS1|EPHB3|EREG|FLNA|FLT1|GAA|GPR4|HMOX1|HOXA3|HSPG2|CXCL8|ITGA5|LRP1|MMP19|PDE2A|PDGFA|PRKCA|PTGS2|CCL2|TAL1|TBX3|SOCS3|SOX18|ARHGAP22|PROK2|VASH2|DAB2IP|UNC5B,-6.30816028571382,0,42,0,0,-8.692595255306568,3.455880615654639,
1,1,-3.6660659925480568,-4.419470517210073,GO:0001525,M11,2,0,GO Biological Processes,19,angiogenesis,19_GO:0032502 developmental process,-7.535407361026635,3.455880615654639,6.983410740928029,30337,344,689,27,3.918722786647315,0.739234188120076,101|1901|1960|1969|2022|2034|2049|2069|2316|2321|2828|3162|3200|3339|3576|3678|4327|5154|5578|5743|6347|6886|54345|58504|60675|153090|219699,ADAM8|S1PR1|EGR3|EPHA2|ENG|EPAS1|EPHB3|EREG|FLNA|FLT1|GPR4|HMOX1|HOXA3|HSPG2|CXCL8|ITGA5|MMP19|PDGFA|PRKCA|PTGS2|CCL2|TAL1|SOX18|ARHGAP22|PROK2|DAB2IP|UNC5B,-5.327716003608495,0,42,0,0,-8.692595255306568,3.455880615654639,
1,1,-3.1093153406165075,-4.526296638969981,GO:0048514,M11,2,0,GO Biological Processes,19,blood vessel morphogenesis,19_GO:0032502 developmental process,-6.998740806542393,3.0226873424490104,6.4926942058021275,30337,437,689,30,4.354136429608127,0.777453640984326,101|133|639|1901|1960|1969|2022|2034|2049|2069|2316|2321|2828|3162|3200|3339|3576|3678|4035|4327|5154|5578|5743|6347|6886|54345|58504|60675|153090|219699,ADAM8|ADM|PRDM1|S1PR1|EGR3|EPHA2|ENG|EPAS1|EPHB3|EREG|FLNA|FLT1|GPR4|HMOX1|HOXA3|HSPG2|CXCL8|ITGA5|LRP1|MMP19|PDGFA|PRKCA|PTGS2|CCL2|TAL1|SOX18|ARHGAP22|PROK2|DAB2IP|UNC5B,-4.858505978138131,0,42,0,0,-8.692595255306568,3.455880615654639,
1,1,-2.309031657332484,-4.783810630398766,GO:0035239,M11,2,0,GO Biological Processes,19,tube morphogenesis,19_GO:0032502 developmental process,-6.245390237022925,2.4319159887940054,5.791589876669727,30337,688,689,38,5.515239477503629,0.8696679389452292,101|133|639|1855|1901|1960|1969|2022|2034|2049|2069|2316|2321|2828|3142|3162|3200|3202|3339|3576|3678|4035|4327|5154|5578|5743|6347|6886|6926|7852|8642|9620|23654|54345|58504|60675|153090|219699,ADAM8|ADM|PRDM1|DVL1|S1PR1|EGR3|EPHA2|ENG|EPAS1|EPHB3|EREG|FLNA|FLT1|GPR4|HLX|HMOX1|HOXA3|HOXA5|HSPG2|CXCL8|ITGA5|LRP1|MMP19|PDGFA|PRKCA|PTGS2|CCL2|TAL1|TBX3|CXCR4|DCHS1|CELSR1|PLXNB2|SOX18|ARHGAP22|PROK2|DAB2IP|UNC5B,-4.220905722254618,0,42,0,0,-8.692595255306568,3.455880615654639,
1,0,-8.6781169862849,0.0,WP3937,M10,1,0,WikiPathways,27,Microglia pathogen phagocytosis pathway,,-8.6781169862849,17.0645625,11.75179209397219,30337,40,400,9,2.25,0.7415144974981945,2207|3055|3684|3689|4689|5880|27036|54210|653361,FCER1G|HCK|ITGAM|ITGB2|NCF4|RAC2|SIGLEC7|TREM1|NCF1,-6.4434304685710835,0,43,1,1,-8.6781169862849,18.960625,
1,1,-4.871689497049616,-2.7962038047581323,R-HSA-5668599,M11,2,0,Reactome Gene Sets,6,RHO GTPases Activate NADPH Oxidases,,-7.4406226194607985,14.67682631833575,10.218039113028652,30337,24,689,8,1.1611030478955007,0.4081217278030669,4689|5578|5590|5595|5880|6279|6280|653361,NCF4|PRKCA|PRKCZ|MAPK3|RAC2|S100A8|S100A9|NCF1,-5.254573186981502,0,43,0,0,-8.6781169862849,18.960625,
1,0,-6.25396240116522,0.0,GO:0045730,M10,1,0,GO Biological Processes,19,respiratory burst,19_GO:0008152 metabolic process,-6.25396240116522,18.960625,10.174606482148834,30337,24,400,6,1.5,0.6077622890571609,3055|4689|5880|6556|653361|654817,HCK|NCF4|RAC2|SLC11A1|NCF1|NCF1C,-4.276906397616692,0,43,0,0,-8.6781169862849,18.960625,
1,0,-4.615446947945834,0.0,hsa04670,M10,1,0,KEGG Pathway,24,Leukocyte transendothelial migration,,-4.615446947945834,5.884331896551724,6.092348820714922,30337,116,400,9,2.25,0.7415144974981945,399|3383|3684|3689|4318|4689|5880|7852|653361,RHOH|ICAM1|ITGAM|ITGB2|MMP9|NCF4|RAC2|CXCR4|NCF1,-2.8698255301344027,0,43,0,0,-8.6781169862849,18.960625,
1,0,-2.9008933285263785,0.0,R-HSA-1222556,M10,1,0,Reactome Gene Sets,6,ROS and RNS production in phagocytes,,-2.9008933285263785,8.426944444444445,5.153923402443742,30337,36,400,4,1.0,0.49749371855331,4689|5880|6556|653361,NCF4|RAC2|SLC11A1|NCF1,-1.484050105202999,0,43,0,0,-8.6781169862849,18.960625,
1,0,-2.5382704008379853,0.0,GO:0006801,M10,1,0,GO Biological Processes,19,superoxide metabolic process,19_GO:0008152 metabolic process,-2.5382704008379853,6.741555555555555,4.455299140917935,30337,45,400,4,1.0,0.49749371855331,4689|57580|653361|654817,NCF4|PREX1|NCF1|NCF1C,-1.204785479260979,0,43,0,0,-8.6781169862849,18.960625,
1,0,-2.4261294078225024,0.0,GO:0042554,M10,1,0,GO Biological Processes,19,superoxide anion generation,19_GO:0008152 metabolic process,-2.4261294078225024,9.4803125,4.804055679195339,30337,24,400,3,0.75,0.431385848168435,4689|653361|654817,NCF4|NCF1|NCF1C,-1.1278644690698296,0,43,0,0,-8.6781169862849,18.960625,
1,0,-8.542080438177855,0.0,M169,M10,1,0,Canonical Pathways,11,PID INTEGRIN2 PATHWAY,,-8.542080438177855,20.92206896551724,12.406800922669209,30337,29,400,8,2.0,0.7000000000000001,2212|3383|3385|3684|3687|3689|5328|5329,FCGR2A|ICAM1|ICAM3|ITGAM|ITGAX|ITGB2|PLAU|PLAUR,-6.318242444809158,0,44,1,1,-8.542080438177855,56.881875,
1,0,-7.254561309516841,0.0,M159,M10,1,0,Canonical Pathways,11,PID AMB2 NEUTROPHILS PATHWAY,,-7.6919743130440725,10.739141208538355,9.512857974517583,30337,41,689,10,1.4513788098693758,0.45562343536966443,2268|3055|3383|3684|3689|4035|4318|5328|5329|5590,FGR|HCK|ICAM1|ITGAM|ITGB2|LRP1|MMP9|PLAU|PLAUR|PRKCZ,-5.471414029436612,0,44,0,0,-8.542080438177855,56.881875,
1,0,-7.530445281737527,0.0,GO:0034113,M10,1,0,GO Biological Processes,19,heterotypic cell-cell adhesion,19_GO:0009987 cellular process,-7.530445281737527,15.966842105263158,10.671189755268909,30337,38,400,8,2.0,0.7000000000000001,1824|3678|3684|3687|3689|5788|10288|140885,DSC2|ITGA5|ITGAM|ITGAX|ITGB2|PTPRC|LILRB2|SIRPA,-5.398220961566938,0,44,0,0,-8.542080438177855,56.881875,
1,0,-7.436002538110271,0.0,R-HSA-202733,M10,1,0,Reactome Gene Sets,6,Cell surface interactions at the vascular wall,,-7.436002538110271,7.196733576642336,8.402812084429042,30337,137,400,13,3.25,0.8866192813152667,1084|2207|3678|3684|3687|3689|4973|6402|7056|8140|54210|57126|140885,CEACAM3|FCER1G|ITGA5|ITGAM|ITGAX|ITGB2|OLR1|SELL|THBD|SLC7A5|TREM1|CD177|SIRPA,-5.314307084683308,0,44,0,0,-8.542080438177855,56.881875,
1,0,-7.1677892975221384,0.0,M174,M10,1,0,Canonical Pathways,11,PID UPA UPAR PATHWAY,,-7.1677892975221384,14.446190476190477,10.079603315172145,30337,42,400,8,2.0,0.7000000000000001,2357|2358|3678|3684|3689|4318|5328|5329,FPR1|FPR2|ITGA5|ITGAM|ITGB2|MMP9|PLAU|PLAUR,-5.0858284626780215,0,44,0,0,-8.542080438177855,56.881875,
1,0,-6.319188160725667,0.0,GO:0007229,M10,1,0,GO Biological Processes,19,integrin-mediated signaling pathway,19_GO:0050896 response to stimulus,-6.319188160725667,8.068351063829788,7.9336788832689935,30337,94,400,10,2.5,0.7806247497997998,2268|3055|3678|3684|3687|3689|5341|9510|80739|83706,FGR|HCK|ITGA5|ITGAM|ITGAX|ITGB2|PLEK|ADAMTS1|MPIG6B|FERMT3,-4.333013142484436,0,44,0,0,-8.542080438177855,56.881875,
1,0,-5.699227381724522,0.0,GO:0043313,M10,1,0,GO Biological Processes,19,regulation of neutrophil degranulation,19_GO:0002376 immune system process,-5.699227381724522,37.92125,12.072504022408305,30337,8,400,4,1.0,0.49749371855331,3684|3689|6688|57126,ITGAM|ITGB2|SPI1|CD177,-3.795724539215193,0,44,0,0,-8.542080438177855,56.881875,
1,0,-5.53893597852483,0.0,GO:0032930,M10,1,0,GO Biological Processes,19,positive regulation of superoxide anion generation,19_GO:0048518 positive regulation of biological process,-5.53893597852483,21.06736111111111,9.844056478116242,30337,18,400,5,1.25,0.5555121510822244,2358|3684|3689|57126|64581,FPR2|ITGAM|ITGB2|CD177|CLEC7A,-3.658417042936191,0,44,0,0,-8.542080438177855,56.881875,
1,0,-5.2908119414478305,0.0,GO:0002888,M10,1,0,GO Biological Processes,19,positive regulation of myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-5.2908119414478305,18.960625,9.287489720846166,30337,20,400,5,1.25,0.5555121510822244,383|3684|3689|6688|57126,ARG1|ITGAM|ITGB2|SPI1|CD177,-3.454255888569115,0,44,0,0,-8.542080438177855,56.881875,
