Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,19_GO:0032501 multicellular organismal process,-7.3,5.8,7.8,30337,195,400,15,3.8,0.95,101|929|943|2212|3552|3586|4317|5788|7099|7538|11027|50856|64581|140885|353514,ADAM8|CD14|TNFRSF8|FCGR2A|IL1A|IL10|MMP8|PTPRC|TLR4|ZFP36|LILRA2|CLEC4A|CLEC7A|SIRPA|LILRA5,-5.2,DEGs
GO Biological Processes,19,GO:0010720,positive regulation of cell development,19_GO:0032502 developmental process,-7.2,3.8,7,30337,459,400,23,5.8,1.2,101|399|1230|1378|1959|1960|2124|2353|3142|3553|3586|4311|5270|5788|6688|7133|7852|8140|9308|10215|10288|64581|114548,ADAM8|RHOH|CCR1|CR1|EGR2|EGR3|EVI2B|FOS|HLX|IL1B|IL10|MME|SERPINE2|PTPRC|SPI1|TNFRSF1B|CXCR4|SLC7A5|CD83|OLIG2|LILRB2|CLEC7A|NLRP3,-5.1,DEGs
WikiPathways,27,WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,,-7.2,10,9.1,30337,76,400,10,2.5,0.78,969|1378|3586|3687|3689|5788|6402|7099|7852|9839,CD69|CR1|IL10|ITGAX|ITGB2|PTPRC|SELL|TLR4|CXCR4|ZEB2,-5.1,DEGs
KEGG Pathway,24,hsa04668,TNF signaling pathway,,-7.2,7.6,8.4,30337,119,400,12,3,0.85,2353|3383|3553|4318|5743|6347|6364|6374|7133|8809|9021|9586,FOS|ICAM1|IL1B|MMP9|PTGS2|CCL2|CCL20|CXCL5|TNFRSF1B|IL18R1|SOCS3|CREB5,-5.1,DEGs
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0032502 developmental process,-7.2,3.9,7,30337,425,400,22,5.5,1.1,399|944|2207|2353|2529|3142|3586|3718|4318|5788|6688|7099|8809|9021|9173|9308|26253|57580|126014|150372|222487|338339,RHOH|TNFSF8|FCER1G|FOS|FUT7|HLX|IL10|JAK3|MMP9|PTPRC|SPI1|TLR4|IL18R1|SOCS3|IL1RL1|CD83|CLEC4E|PREX1|OSCAR|NFAM1|ADGRG3|CLEC4D,-5.1,DEGs
Canonical Pathways,11,M174,PID UPA UPAR PATHWAY,,-7.2,14,10,30337,42,400,8,2,0.7,2357|2358|3678|3684|3689|4318|5328|5329,FPR1|FPR2|ITGA5|ITGAM|ITGB2|MMP9|PLAU|PLAUR,-5.1,DEGs
GO Biological Processes,19,GO:0042119,neutrophil activation,19_GO:0002376 immune system process,-7.1,18,11,30337,29,400,7,1.8,0.66,820|2207|3576|3579|8807|11027|57580,CAMP|FCER1G|CXCL8|CXCR2|IL18RAP|LILRA2|PREX1,-5,DEGs
GO Biological Processes,19,GO:0007565,female pregnancy,19_GO:0022414 reproductive process,-7.1,6.1,7.8,30337,173,400,14,3.5,0.92,133|1268|2353|2354|2529|3553|3678|4318|5743|5997|6573|6696|6781|7056,ADM|CNR1|FOS|FOSB|FUT7|IL1B|ITGA5|MMP9|PTGS2|RGS2|SLC19A1|SPP1|STC1|THBD,-5,DEGs
GO Biological Processes,19,GO:0002688,regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-7,7.4,8.2,30337,123,400,12,3,0.85,719|728|1230|2358|3576|4354|5880|6347|6354|7130|8740|11240,C3AR1|C5AR1|CCR1|FPR2|CXCL8|MPP1|RAC2|CCL2|CCL7|TNFAIP6|TNFSF14|PADI2,-5,DEGs
GO Biological Processes,19,GO:0030100,regulation of endocytosis,19_GO:0051179 localization,-7,4.6,7.2,30337,296,400,18,4.5,1,929|2207|2212|2219|2268|2358|3055|5788|5806|6347|6556|8291|10326|11314|23237|57126|64581|140885,CD14|FCER1G|FCGR2A|FCN1|FGR|FPR2|HCK|PTPRC|PTX3|CCL2|SLC11A1|DYSF|SIRPB1|CD300A|ARC|CD177|CLEC7A|SIRPA,-4.9,DEGs
GO Biological Processes,19,GO:0002698,negative regulation of immune effector process,19_GO:0002376 immune system process,-7,7.3,8.2,30337,124,400,12,3,0.85,383|722|1378|3142|3586|3598|3718|5788|6688|8993|11314|114771,ARG1|C4BPA|CR1|HLX|IL10|IL13RA2|JAK3|PTPRC|SPI1|PGLYRP1|CD300A|PGLYRP3,-4.9,DEGs
GO Biological Processes,19,GO:0032689,negative regulation of type II interferon production,19_GO:0048519 negative regulation of biological process,-7,14,9.8,30337,44,400,8,2,0.7,1378|3586|3624|7099|8993|9173|114771|171389,CR1|IL10|INHBA|TLR4|PGLYRP1|IL1RL1|PGLYRP3|NLRP6,-4.9,DEGs
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-6.9,4.3,7.1,30337,332,400,19,4.8,1.1,101|399|1378|1960|3142|3552|3553|3586|5788|6347|6688|7099|8740|9308|10288|10326|64581|114548|140885,ADAM8|RHOH|CR1|EGR3|HLX|IL1A|IL1B|IL10|PTPRC|CCL2|SPI1|TLR4|TNFSF14|CD83|LILRB2|SIRPB1|CLEC7A|NLRP3|SIRPA,-4.9,DEGs
WikiPathways,27,WP4478,LTF danger signal response pathway,,-6.9,24,12,30337,19,400,6,1.5,0.61,929|3552|3553|3576|7099|54210,CD14|IL1A|IL1B|CXCL8|TLR4|TREM1,-4.9,DEGs
GO Biological Processes,19,GO:0002523,leukocyte migration involved in inflammatory response,19_GO:0002376 immune system process,-6.9,24,12,30337,19,400,6,1.5,0.61,101|240|2529|2867|6279|6280,ADAM8|ALOX5|FUT7|FFAR2|S100A8|S100A9,-4.9,DEGs
GO Biological Processes,19,GO:0032731,positive regulation of interleukin-1 beta production,19_GO:0032501 multicellular organismal process,-6.9,11,9.1,30337,62,400,9,2.2,0.74,4210|7099|11027|51311|58484|64581|91662|114548|353514,MEFV|TLR4|LILRA2|TLR8|NLRC4|CLEC7A|NLRP12|NLRP3|LILRA5,-4.9,DEGs
GO Biological Processes,19,GO:0002286,T cell activation involved in immune response,19_GO:0002376 immune system process,-6.9,9.2,8.6,30337,82,400,10,2.5,0.78,2207|3142|3383|3936|6556|8809|9021|26253|54518|338339,FCER1G|HLX|ICAM1|LCP1|SLC11A1|IL18R1|SOCS3|CLEC4E|APBB1IP|CLEC4D,-4.8,DEGs
GO Biological Processes,19,GO:0022617,extracellular matrix disassembly,19_GO:0009987 cellular process,-6.8,13,9.6,30337,46,400,8,2,0.7,101|3249|3936|4317|4318|4327|5650|25818,ADAM8|HPN|LCP1|MMP8|MMP9|MMP19|KLK7|KLK5,-4.8,DEGs
GO Biological Processes,19,GO:0141061,disruption of cell in another organism,19_GO:0044419 biological process involved in interspecies interaction between organisms,-6.8,9.1,8.6,30337,83,400,10,2.5,0.78,820|3853|4589|6283|6406|8993|54210|57817|114771|171389,CAMP|KRT6A|MUC7|S100A12|SEMG1|PGLYRP1|TREM1|HAMP|PGLYRP3|NLRP6,-4.8,DEGs
GO Biological Processes,19,GO:0031640,killing of cells of another organism,19_GO:0044419 biological process involved in interspecies interaction between organisms,-6.8,9.1,8.6,30337,83,400,10,2.5,0.78,820|3853|4589|6283|6406|8993|54210|57817|114771|171389,CAMP|KRT6A|MUC7|S100A12|SEMG1|PGLYRP1|TREM1|HAMP|PGLYRP3|NLRP6,-4.8,DEGs
KEGG Pathway,24,hsa04625,C-type lectin receptor signaling pathway,,-6.8,7.9,8.2,30337,105,400,11,2.8,0.82,1959|1960|2207|3553|3586|4046|5743|26253|64581|114548|338339,EGR2|EGR3|FCER1G|IL1B|IL10|LSP1|PTGS2|CLEC4E|CLEC7A|NLRP3|CLEC4D,-4.8,DEGs
WikiPathways,27,WP3624,Lung fibrosis,,-6.8,11,8.9,30337,64,400,9,2.2,0.74,3162|3553|3576|4318|5265|5328|5806|6347|6696,HMOX1|IL1B|CXCL8|MMP9|SERPINA1|PLAU|PTX3|CCL2|SPP1,-4.8,DEGs
GO Biological Processes,19,GO:0070098,chemokine-mediated signaling pathway,19_GO:0050896 response to stimulus,-6.8,9,8.5,30337,84,400,10,2.5,0.78,1230|3576|3577|3579|5473|6347|6354|6364|6374|7852,CCR1|CXCL8|CXCR1|CXCR2|PPBP|CCL2|CCL7|CCL20|CXCL5|CXCR4,-4.7,DEGs
GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-6.7,3.1,6.4,30337,689,400,28,7,1.3,597|1378|4210|4318|5265|5270|5329|5341|5806|5997|6279|6280|6347|6354|6364|6406|8477|8530|10235|11314|55843|57580|58484|64333|64581|91662|114548|144568,BCL2A1|CR1|MEFV|MMP9|SERPINA1|SERPINE2|PLAUR|PLEK|PTX3|RGS2|S100A8|S100A9|CCL2|CCL7|CCL20|SEMG1|GPR65|CST7|RASGRP2|CD300A|ARHGAP15|PREX1|NLRC4|ARHGAP9|CLEC7A|NLRP12|NLRP3|A2ML1,-4.7,DEGs
GO Biological Processes,19,GO:0070613,regulation of protein processing,19_GO:0008152 metabolic process,-6.7,11,8.9,30337,65,400,9,2.2,0.74,101|3249|5270|5328|5329|7850|8530|58484|199713,ADAM8|HPN|SERPINE2|PLAU|PLAUR|IL1R2|CST7|NLRC4|NLRP7,-4.7,DEGs
KEGG Pathway,24,hsa04145,Phagosome,,-6.7,6.3,7.7,30337,157,400,13,3.2,0.89,929|2204|2212|2215|3678|3684|3689|4689|4973|7099|8685|64581|653361,CD14|FCAR|FCGR2A|FCGR3B|ITGA5|ITGAM|ITGB2|NCF4|OLR1|TLR4|MARCO|CLEC7A|NCF1,-4.7,DEGs
GO Biological Processes,19,GO:0141060,disruption of anatomical structure in another organism,19_GO:0044419 biological process involved in interspecies interaction between organisms,-6.7,8.8,8.4,30337,86,400,10,2.5,0.78,820|3853|4589|6283|6406|8993|54210|57817|114771|171389,CAMP|KRT6A|MUC7|S100A12|SEMG1|PGLYRP1|TREM1|HAMP|PGLYRP3|NLRP6,-4.7,DEGs
GO Biological Processes,19,GO:0038094,Fc-gamma receptor signaling pathway,19_GO:0002376 immune system process,-6.7,16,10,30337,33,400,7,1.8,0.66,2207|2212|2215|2268|3055|26253|338339,FCER1G|FCGR2A|FCGR3B|FGR|HCK|CLEC4E|CLEC4D,-4.6,DEGs
WikiPathways,27,WP2840,Hair follicle development cytodifferentiation stage 3 of 3,,-6.6,8.7,8.3,30337,87,400,10,2.5,0.78,654|1824|1959|2353|2354|5650|5653|10804|25818|26085,BMP6|DSC2|EGR2|FOS|FOSB|KLK7|KLK6|GJB6|KLK5|KLK13,-4.6,DEGs
KEGG Pathway,24,hsa04621,NOD-like receptor signaling pathway,,-6.6,5.6,7.4,30337,189,400,14,3.5,0.92,820|838|3553|3576|4210|6347|7099|9051|10135|58484|91662|114548|171389|199713,CAMP|CASP5|IL1B|CXCL8|MEFV|CCL2|TLR4|PSTPIP1|NAMPT|NLRC4|NLRP12|NLRP3|NLRP6|NLRP7,-4.6,DEGs
GO Biological Processes,19,GO:0002702,positive regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-6.6,6.7,7.7,30337,135,400,12,3,0.85,2865|2867|3553|3586|5650|5788|7099|8140|8809|25818|64581|114548,FFAR3|FFAR2|IL1B|IL10|KLK7|PTPRC|TLR4|SLC7A5|IL18R1|KLK5|CLEC7A|NLRP3,-4.6,DEGs
GO Biological Processes,19,GO:1902624,positive regulation of neutrophil migration,19_GO:0040011 locomotion,-6.6,16,9.9,30337,34,400,7,1.8,0.66,101|719|728|2529|3552|3576|5880,ADAM8|C3AR1|C5AR1|FUT7|IL1A|CXCL8|RAC2,-4.6,DEGs
GO Biological Processes,19,GO:0036230,granulocyte activation,19_GO:0002376 immune system process,-6.6,16,9.9,30337,34,400,7,1.8,0.66,820|2207|3576|3579|8807|11027|57580,CAMP|FCER1G|CXCL8|CXCR2|IL18RAP|LILRA2|PREX1,-4.6,DEGs
GO Biological Processes,19,GO:0032680,regulation of tumor necrosis factor production,19_GO:0032501 multicellular organismal process,-6.6,5.6,7.3,30337,190,400,14,3.5,0.92,929|943|2212|3552|3586|4317|5788|7099|7538|11027|50856|64581|140885|353514,CD14|TNFRSF8|FCGR2A|IL1A|IL10|MMP8|PTPRC|TLR4|ZFP36|LILRA2|CLEC4A|CLEC7A|SIRPA|LILRA5,-4.6,DEGs
KEGG Pathway,24,hsa05144,Malaria,,-6.5,12,9.1,30337,50,400,8,2,0.7,1378|3383|3553|3576|3586|3689|6347|7099,CR1|ICAM1|IL1B|CXCL8|IL10|ITGB2|CCL2|TLR4,-4.5,DEGs
GO Biological Processes,19,GO:1903317,regulation of protein maturation,19_GO:0008152 metabolic process,-6.5,9.9,8.5,30337,69,400,9,2.2,0.74,101|3249|5270|5328|5329|7850|8530|58484|199713,ADAM8|HPN|SERPINE2|PLAU|PLAUR|IL1R2|CST7|NLRC4|NLRP7,-4.5,DEGs
WikiPathways,27,WP3617,Photodynamic therapy induced NF kB survival signaling,,-6.5,15,9.7,30337,35,400,7,1.8,0.66,597|3383|3552|3553|3576|4318|5743,BCL2A1|ICAM1|IL1A|IL1B|CXCL8|MMP9|PTGS2,-4.5,DEGs
GO Biological Processes,19,GO:0006968,cellular defense response,19_GO:0050896 response to stimulus,-6.5,12,9,30337,51,400,8,2,0.7,728|3579|4046|4332|9437|10288|23601|653361,C5AR1|CXCR2|LSP1|MNDA|NCR1|LILRB2|CLEC5A|NCF1,-4.5,DEGs
GO Biological Processes,19,GO:1903708,positive regulation of hemopoiesis,19_GO:0002376 immune system process,-6.5,5.5,7.2,30337,194,400,14,3.5,0.92,101|399|1230|1378|1960|2124|2353|3142|3586|5788|6688|9308|10288|114548,ADAM8|RHOH|CCR1|CR1|EGR3|EVI2B|FOS|HLX|IL10|PTPRC|SPI1|CD83|LILRB2|NLRP3,-4.5,DEGs
GO Biological Processes,19,GO:1902107,positive regulation of leukocyte differentiation,19_GO:0002376 immune system process,-6.5,5.5,7.2,30337,194,400,14,3.5,0.92,101|399|1230|1378|1960|2124|2353|3142|3586|5788|6688|9308|10288|114548,ADAM8|RHOH|CCR1|CR1|EGR3|EVI2B|FOS|HLX|IL10|PTPRC|SPI1|CD83|LILRB2|NLRP3,-4.5,DEGs
GO Biological Processes,19,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,19_GO:0032501 multicellular organismal process,-6.5,7.3,7.8,30337,114,400,11,2.8,0.82,101|929|943|2212|3552|4317|5788|7099|11027|64581|353514,ADAM8|CD14|TNFRSF8|FCGR2A|IL1A|MMP8|PTPRC|TLR4|LILRA2|CLEC7A|LILRA5,-4.5,DEGs
WikiPathways,27,WP2880,Glucocorticoid receptor pathway,,-6.5,9.8,8.5,30337,70,400,9,2.2,0.74,241|5142|5552|5743|5997|6347|6364|7056|8972,ALOX5AP|PDE4B|SRGN|PTGS2|RGS2|CCL2|CCL20|THBD|MGAM,-4.4,DEGs
GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-6.4,4.4,6.8,30337,290,400,17,4.2,1,399|944|2207|2529|3142|3586|3718|5788|6688|8809|9021|9308|26253|57580|150372|222487|338339,RHOH|TNFSF8|FCER1G|FUT7|HLX|IL10|JAK3|PTPRC|SPI1|IL18R1|SOCS3|CD83|CLEC4E|PREX1|NFAM1|ADGRG3|CLEC4D,-4.4,DEGs
GO Biological Processes,19,GO:0098609,cell-cell adhesion,19_GO:0009987 cellular process,-6.4,3.3,6.3,30337,549,400,24,6,1.2,101|1824|1830|2316|3383|3385|3553|3678|3684|3687|3689|4973|5341|5788|5880|6279|6280|6402|10288|22918|57126|83706|84063|140885,ADAM8|DSC2|DSG3|FLNA|ICAM1|ICAM3|IL1B|ITGA5|ITGAM|ITGAX|ITGB2|OLR1|PLEK|PTPRC|RAC2|S100A8|S100A9|SELL|LILRB2|CD93|CD177|FERMT3|KIRREL2|SIRPA,-4.4,DEGs
GO Biological Processes,19,GO:0050832,defense response to fungus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-6.4,12,8.9,30337,52,400,8,2,0.7,6279|6280|6283|26253|50856|57817|64581|338339,S100A8|S100A9|S100A12|CLEC4E|CLEC4A|HAMP|CLEC7A|CLEC4D,-4.4,DEGs
GO Biological Processes,19,GO:1990869,cellular response to chemokine,19_GO:0050896 response to stimulus,-6.4,8.2,8,30337,92,400,10,2.5,0.78,1230|3576|3577|3579|5473|6347|6354|6364|6374|7852,CCR1|CXCL8|CXCR1|CXCR2|PPBP|CCL2|CCL7|CCL20|CXCL5|CXCR4,-4.4,DEGs
GO Biological Processes,19,GO:1990868,response to chemokine,19_GO:0050896 response to stimulus,-6.4,8.2,8,30337,92,400,10,2.5,0.78,1230|3576|3577|3579|5473|6347|6354|6364|6374|7852,CCR1|CXCL8|CXCR1|CXCR2|PPBP|CCL2|CCL7|CCL20|CXCL5|CXCR4,-4.4,DEGs
GO Biological Processes,19,GO:0001906,cell killing,19_GO:0009987 cellular process,-6.4,6.5,7.5,30337,141,400,12,3,0.85,820|2212|2215|3853|4589|6283|6406|8993|54210|57817|114771|171389,CAMP|FCGR2A|FCGR3B|KRT6A|MUC7|S100A12|SEMG1|PGLYRP1|TREM1|HAMP|PGLYRP3|NLRP6,-4.4,DEGs
GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-6.4,3.3,6.3,30337,552,400,24,6,1.2,101|133|838|943|1268|3162|3586|3624|4050|4318|4332|4923|5743|5788|6279|6280|6347|7099|7133|8794|9770|50486|54507|58484,ADAM8|ADM|CASP5|TNFRSF8|CNR1|HMOX1|IL10|INHBA|LTB|MMP9|MNDA|NTSR1|PTGS2|PTPRC|S100A8|S100A9|CCL2|TLR4|TNFRSF1B|TNFRSF10C|RASSF2|G0S2|ADAMTSL4|NLRC4,-4.4,DEGs
WikiPathways,27,WP5272,LDL influence on CD14 and TLR4,,-6.4,20,10,30337,23,400,6,1.5,0.61,929|3553|3586|6347|7099|9586,CD14|IL1B|IL10|CCL2|TLR4|CREB5,-4.4,DEGs
GO Biological Processes,19,GO:0007229,integrin-mediated signaling pathway,19_GO:0050896 response to stimulus,-6.3,8.1,7.9,30337,94,400,10,2.5,0.78,2268|3055|3678|3684|3687|3689|5341|9510|80739|83706,FGR|HCK|ITGA5|ITGAM|ITGAX|ITGB2|PLEK|ADAMTS1|MPIG6B|FERMT3,-4.3,DEGs
Canonical Pathways,11,M65,PID FRA PATHWAY,,-6.3,14,9.4,30337,37,400,7,1.8,0.66,3162|3576|4318|5328|5329|6347|7056,HMOX1|CXCL8|MMP9|PLAU|PLAUR|CCL2|THBD,-4.3,DEGs
GO Biological Processes,19,GO:0002366,leukocyte activation involved in immune response,19_GO:0002376 immune system process,-6.3,5.3,7.1,30337,200,400,14,3.5,0.92,2207|3142|3383|3936|6556|7099|7462|8291|8809|9021|11027|26253|54518|338339,FCER1G|HLX|ICAM1|LCP1|SLC11A1|TLR4|LAT2|DYSF|IL18R1|SOCS3|LILRA2|CLEC4E|APBB1IP|CLEC4D,-4.3,DEGs
GO Biological Processes,19,GO:0045730,respiratory burst,19_GO:0008152 metabolic process,-6.3,19,10,30337,24,400,6,1.5,0.61,3055|4689|5880|6556|653361|654817,HCK|NCF4|RAC2|SLC11A1|NCF1|NCF1C,-4.3,DEGs
GO Biological Processes,19,GO:0036336,dendritic cell migration,19_GO:0002376 immune system process,-6.3,19,10,30337,24,400,6,1.5,0.61,240|1230|3577|3579|7852|91662,ALOX5|CCR1|CXCR1|CXCR2|CXCR4|NLRP12,-4.3,DEGs
WikiPathways,27,WP5485,Post COVID neuroinflammation,,-6.3,19,10,30337,24,400,6,1.5,0.61,3552|3553|3576|3586|7099|51311,IL1A|IL1B|CXCL8|IL10|TLR4|TLR8,-4.3,DEGs
GO Biological Processes,19,GO:0071260,cellular response to mechanical stimulus,19_GO:0050896 response to stimulus,-6.2,9.2,8.2,30337,74,400,9,2.2,0.74,654|838|943|3553|5138|5743|7099|8740|51311,BMP6|CASP5|TNFRSF8|IL1B|PDE2A|PTGS2|TLR4|TNFSF14|TLR8,-4.3,DEGs
GO Biological Processes,19,GO:0032732,positive regulation of interleukin-1 production,19_GO:0032501 multicellular organismal process,-6.2,9.2,8.2,30337,74,400,9,2.2,0.74,4210|7099|11027|51311|58484|64581|91662|114548|353514,MEFV|TLR4|LILRA2|TLR8|NLRC4|CLEC7A|NLRP12|NLRP3|LILRA5,-4.3,DEGs
GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-6.2,5.2,7,30337,204,400,14,3.5,0.92,2207|3142|3383|3936|6556|7099|7462|8291|8809|9021|11027|26253|54518|338339,FCER1G|HLX|ICAM1|LCP1|SLC11A1|TLR4|LAT2|DYSF|IL18R1|SOCS3|LILRA2|CLEC4E|APBB1IP|CLEC4D,-4.2,DEGs
GO Biological Processes,19,GO:0010562,positive regulation of phosphorus metabolic process,19_GO:0048518 positive regulation of biological process,-6.2,3,6,30337,693,400,27,6.8,1.3,654|820|1839|2069|2321|3553|3624|3678|3937|4318|4923|5008|5329|5341|5743|5788|6283|6556|7099|8685|9770|10288|11314|23533|57091|353514|653361,BMP6|CAMP|HBEGF|EREG|FLT1|IL1B|INHBA|ITGA5|LCP2|MMP9|NTSR1|OSM|PLAUR|PLEK|PTGS2|PTPRC|S100A12|SLC11A1|TLR4|MARCO|RASSF2|LILRB2|CD300A|PIK3R5|CASS4|LILRA5|NCF1,-4.2,DEGs
GO Biological Processes,19,GO:0045937,positive regulation of phosphate metabolic process,19_GO:0048518 positive regulation of biological process,-6.2,3,6,30337,693,400,27,6.8,1.3,654|820|1839|2069|2321|3553|3624|3678|3937|4318|4923|5008|5329|5341|5743|5788|6283|6556|7099|8685|9770|10288|11314|23533|57091|353514|653361,BMP6|CAMP|HBEGF|EREG|FLT1|IL1B|INHBA|ITGA5|LCP2|MMP9|NTSR1|OSM|PLAUR|PLEK|PTGS2|PTPRC|S100A12|SLC11A1|TLR4|MARCO|RASSF2|LILRB2|CD300A|PIK3R5|CASS4|LILRA5|NCF1,-4.2,DEGs
WikiPathways,27,WP5285,Immune infiltration in pancreatic cancer,,-6.2,14,9.1,30337,39,400,7,1.8,0.66,3553|3576|3586|4318|6347|6364|6374,IL1B|CXCL8|IL10|MMP9|CCL2|CCL20|CXCL5,-4.2,DEGs
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-6.1,4.5,6.7,30337,270,400,16,4,0.98,383|944|1178|1378|1439|3552|3553|3586|4332|5788|5880|7099|7133|7940|10288|11314,ARG1|TNFSF8|CLC|CR1|CSF2RB|IL1A|IL1B|IL10|MNDA|PTPRC|RAC2|TLR4|TNFRSF1B|LST1|LILRB2|CD300A,-4.2,DEGs
KEGG Pathway,24,hsa04640,Hematopoietic cell lineage,,-6.1,7.7,7.7,30337,99,400,10,2.5,0.78,929|951|1378|1441|3552|3553|3678|3684|4311|7850,CD14|CD37|CR1|CSF3R|IL1A|IL1B|ITGA5|ITGAM|MME|IL1R2,-4.1,DEGs
GO Biological Processes,19,GO:0050670,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-6.1,4.7,6.7,30337,240,400,15,3.8,0.95,383|944|1178|1378|3552|3553|3586|4332|5788|5880|7099|7133|7940|10288|11314,ARG1|TNFSF8|CLC|CR1|IL1A|IL1B|IL10|MNDA|PTPRC|RAC2|TLR4|TNFRSF1B|LST1|LILRB2|CD300A,-4.1,DEGs
GO Biological Processes,19,GO:0032729,positive regulation of type II interferon production,19_GO:0032501 multicellular organismal process,-6,8.8,7.9,30337,78,400,9,2.2,0.74,929|3553|5142|6556|7099|8140|8809|51311|64581,CD14|IL1B|PDE4B|SLC11A1|TLR4|SLC7A5|IL18R1|TLR8|CLEC7A,-4.1,DEGs
GO Biological Processes,19,GO:0002705,positive regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-6,6,7.1,30337,152,400,12,3,0.85,383|3553|3684|3689|5788|6688|8807|8809|57126|64581|114548|115727,ARG1|IL1B|ITGAM|ITGB2|PTPRC|SPI1|IL18RAP|IL18R1|CD177|CLEC7A|NLRP3|RASGRP4,-4.1,DEGs
GO Biological Processes,19,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-6,6,7.1,30337,152,400,12,3,0.85,133|1268|1901|1903|2015|2828|8477|8698|30817|54331|84658|222487,ADM|CNR1|S1PR1|S1PR3|ADGRE1|GPR4|GPR65|S1PR4|ADGRE2|GNG2|ADGRE3|ADGRG3,-4.1,DEGs
GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0050896 response to stimulus,-6,3,6,30337,661,400,26,6.5,1.2,101|728|1230|2321|2358|3383|3552|3553|3624|5008|5788|5997|6283|6503|6688|7099|8685|9770|11314|23533|79930|91662|140885|171389|353514|653361,ADAM8|C5AR1|CCR1|FLT1|FPR2|ICAM1|IL1A|IL1B|INHBA|OSM|PTPRC|RGS2|S100A12|SLA|SPI1|TLR4|MARCO|RASSF2|CD300A|PIK3R5|DOK3|NLRP12|SIRPA|NLRP6|LILRA5|NCF1,-4.1,DEGs
GO Biological Processes,19,GO:0050920,regulation of chemotaxis,19_GO:0040011 locomotion,-6,5,6.8,30337,211,400,14,3.5,0.92,719|728|1230|1901|2358|3576|4354|5880|6347|6354|7130|7852|8740|11240,C3AR1|C5AR1|CCR1|S1PR1|FPR2|CXCL8|MPP1|RAC2|CCL2|CCL7|TNFAIP6|CXCR4|TNFSF14|PADI2,-4.1,DEGs
GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-6,5.4,6.9,30337,182,400,13,3.2,0.89,399|944|2207|2529|3142|5788|6688|8809|9021|9308|26253|57580|338339,RHOH|TNFSF8|FCER1G|FUT7|HLX|PTPRC|SPI1|IL18R1|SOCS3|CD83|CLEC4E|PREX1|CLEC4D,-4.1,DEGs
WikiPathways,27,WP1433,Nucleotide binding oligomerization domain NOD pathway,,-6,13,8.8,30337,41,400,7,1.8,0.66,838|3553|4210|58484|91662|114548|199713,CASP5|IL1B|MEFV|NLRC4|NLRP12|NLRP3|NLRP7,-4.1,DEGs
GO Biological Processes,19,GO:0150077,regulation of neuroinflammatory response,19_GO:0050896 response to stimulus,-6,13,8.8,30337,41,400,7,1.8,0.66,3553|4317|4318|5743|5788|7133|8530,IL1B|MMP8|MMP9|PTGS2|PTPRC|TNFRSF1B|CST7,-4.1,DEGs
GO Biological Processes,19,GO:0052548,regulation of endopeptidase activity,19_GO:0008152 metabolic process,-6,4.4,6.5,30337,277,400,16,4,0.98,597|1378|4210|4318|5265|5270|5329|6279|6280|6406|8530|58484|64581|91662|114548|144568,BCL2A1|CR1|MEFV|MMP9|SERPINA1|SERPINE2|PLAUR|S100A8|S100A9|SEMG1|CST7|NLRC4|CLEC7A|NLRP12|NLRP3|A2ML1,-4.1,DEGs
Canonical Pathways,11,M11736,SA MMP CYTOKINE CONNECTION,,-6,25,11,30337,15,400,5,1.2,0.56,943|944|3553|6402|7133,TNFRSF8|TNFSF8|IL1B|SELL|TNFRSF1B,-4,DEGs
WikiPathways,27,WP2849,Hematopoietic stem cell differentiation,,-6,10,8.3,30337,59,400,8,2,0.7,399|2353|2354|3552|3553|4778|6688|7852,RHOH|FOS|FOSB|IL1A|IL1B|NFE2|SPI1|CXCR4,-4,DEGs
