Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0043009,chordate embryonic development,19_GO:0032502 developmental process,-3,2.7,3.9,30337,649,221,13,5.9,1.6,115|639|1855|1969|1999|2034|3202|3216|8642|9394|23654|55182|64359,ADCY9|PRDM1|DVL1|EPHA2|ELF3|EPAS1|HOXA5|HOXB6|DCHS1|HS6ST1|PLXNB2|RNF220|NXN,-1.4
MyList,Canonical Pathways,11,M187,PID TRKR PATHWAY,,-3,9,5.4,30337,61,221,4,1.8,0.9,1759|5590|5595|23327,DNM1|PRKCZ|MAPK3|NEDD4L,-1.4
MyList,GO Biological Processes,19,GO:0035904,aorta development,19_GO:0032502 developmental process,-3,9,5.4,30337,61,221,4,1.8,0.9,639|2022|2548|4035,PRDM1|ENG|GAA|LRP1,-1.4
MyList,Canonical Pathways,11,M235,PID TCR CALCIUM PATHWAY,,-3,15,6.2,30337,28,221,3,1.4,0.78,3559|4772|4773,IL2RA|NFATC1|NFATC2,-1.4
MyList,Canonical Pathways,11,M252,PID IL8 CXCR1 PATHWAY,,-3,15,6.2,30337,28,221,3,1.4,0.78,1759|5578|5581,DNM1|PRKCA|PRKCE,-1.4
MyList,Reactome Gene Sets,6,R-HSA-9006936,Signaling by TGFB family members,,-3,5.2,4.5,30337,158,221,6,2.7,1.1,3625|4053|5590|5595|9612|23327,INHBB|LTBP2|PRKCZ|MAPK3|NCOR2|NEDD4L,-1.4
MyList,GO Biological Processes,19,GO:0061564,axon development,19_GO:0032502 developmental process,-3,3.3,4,30337,421,221,10,4.5,1.4,575|886|1855|2049|5048|6586|10458|26053|219699|494470,ADGRB1|CCKAR|DVL1|EPHB3|PAFAH1B1|SLIT3|BAIAP2|AUTS2|UNC5B|ARK2C,-1.3
MyList,GO Biological Processes,19,GO:0051494,negative regulation of cytoskeleton organization,19_GO:0048519 negative regulation of biological process,-2.9,5.2,4.5,30337,159,221,6,2.7,1.1,832|1003|2314|11078|54961|85358,CAPZB|CDH5|FLII|TRIOBP|SSH3|SHANK3,-1.3
MyList,GO Biological Processes,19,GO:0000165,MAPK cascade,19_GO:0050896 response to stimulus,-2.9,4.4,4.3,30337,218,221,7,3.2,1.2,4155|5048|5581|5595|5605|10044|85358,MBP|PAFAH1B1|PRKCE|MAPK3|MAP2K2|SH2D3C|SHANK3,-1.3
MyList,GO Biological Processes,19,GO:1903078,positive regulation of protein localization to plasma membrane,19_GO:0051179 localization,-2.9,8.7,5.3,30337,63,221,4,1.8,0.9,1969|4035|5581|342667,EPHA2|LRP1|PRKCE|STAC2,-1.3
MyList,GO Biological Processes,19,GO:0072348,sulfur compound transport,19_GO:0051179 localization,-2.9,8.7,5.3,30337,63,221,4,1.8,0.9,8140|56262|148641|376497,SLC7A5|LRRC8A|SLC35F3|SLC27A1,-1.3
MyList,WikiPathways,27,WP481,Insulin signaling,,-2.9,5.1,4.5,30337,160,221,6,2.7,1.1,5293|5578|5590|5595|5605|6196,PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|RPS6KA2,-1.3
MyList,GO Biological Processes,19,GO:0032868,response to insulin,19_GO:0050896 response to stimulus,-2.9,4.4,4.3,30337,219,221,7,3.2,1.2,3625|5590|5595|5771|10458|64506|376497,INHBB|PRKCZ|MAPK3|PTPN2|BAIAP2|CPEB1|SLC27A1,-1.3
MyList,GO Biological Processes,19,GO:0006954,inflammatory response,19_GO:0050896 response to stimulus,-2.9,2.8,3.8,30337,579,221,12,5.4,1.5,240|1269|1969|1999|3339|3559|3689|4035|5023|5293|5590|153090,ALOX5|CNR2|EPHA2|ELF3|HSPG2|IL2RA|ITGB2|LRP1|P2RX1|PIK3CD|PRKCZ|DAB2IP,-1.3
MyList,Reactome Gene Sets,6,R-HSA-194138,Signaling by VEGF,,-2.9,6.4,4.8,30337,108,221,5,2.3,1,1003|3315|5578|5590|10458,CDH5|HSPB1|PRKCA|PRKCZ|BAIAP2,-1.3
MyList,WikiPathways,27,WP4321,Thermogenesis,,-2.9,6.4,4.8,30337,108,221,5,2.3,1,115|6196|6595|51422|63976,ADCY9|RPS6KA2|SMARCA2|PRKAG2|PRDM16,-1.3
MyList,GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-2.9,3.2,4,30337,425,221,10,4.5,1.4,1969|1999|2049|3202|3625|5361|5595|5605|8140|9612,EPHA2|ELF3|EPHB3|HOXA5|INHBB|PLXNA1|MAPK3|MAP2K2|SLC7A5|NCOR2,-1.3
MyList,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0050896 response to stimulus,-2.9,2.7,3.8,30337,661,221,13,5.9,1.6,1969|5048|5154|5578|5581|5590|5595|5605|5771|7161|10636|57007|153090,EPHA2|PAFAH1B1|PDGFA|PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2|PTPN2|TP73|RGS14|ACKR3|DAB2IP,-1.3
MyList,GO Biological Processes,19,GO:0008277,regulation of G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-2.9,5.1,4.5,30337,161,221,6,2.7,1.1,2779|3632|5578|5998|6586|10636,GNAT1|INPP5A|PRKCA|RGS3|SLIT3|RGS14,-1.3
MyList,GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-2.9,5.1,4.5,30337,161,221,6,2.7,1.1,575|3689|4035|5581|23396|51411,ADGRB1|ITGB2|LRP1|PRKCE|PIP5K1C|BIN2,-1.3
MyList,GO Biological Processes,19,GO:0015844,monoamine transport,19_GO:0051179 localization,-2.9,14,6.1,30337,29,221,3,1.4,0.78,1312|2779|5023,COMT|GNAT1|P2RX1,-1.3
MyList,GO Biological Processes,19,GO:0048813,dendrite morphogenesis,19_GO:0032502 developmental process,-2.9,8.6,5.2,30337,64,221,4,1.8,0.9,1855|2049|10160|85358,DVL1|EPHB3|FARP1|SHANK3,-1.3
MyList,GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0050789 regulation of biological process,-2.9,3,3.9,30337,503,221,11,5,1.5,240|864|2049|3559|3689|4155|5578|5590|5771|6595|9314,ALOX5|RUNX3|EPHB3|IL2RA|ITGB2|MBP|PRKCA|PRKCZ|PTPN2|SMARCA2|KLF4,-1.3
MyList,GO Biological Processes,19,GO:0001676,long-chain fatty acid metabolic process,19_GO:0008152 metabolic process,-2.9,6.3,4.7,30337,109,221,5,2.3,1,240|1572|2052|11332|376497,ALOX5|CYP2F1|EPHX1|ACOT7|SLC27A1,-1.3
MyList,KEGG Pathway,24,hsa04066,HIF-1 signaling pathway,,-2.9,6.3,4.7,30337,109,221,5,2.3,1,5209|5293|5578|5595|5605,PFKFB3|PIK3CD|PRKCA|MAPK3|MAP2K2,-1.3
MyList,GO Biological Processes,19,GO:0007423,sensory organ development,19_GO:0032502 developmental process,-2.9,2.8,3.8,30337,582,221,12,5.4,1.5,639|1855|1969|2779|3985|4774|5048|5595|8642|9314|11078|51343,PRDM1|DVL1|EPHA2|GNAT1|LIMK2|NFIA|PAFAH1B1|MAPK3|DCHS1|KLF4|TRIOBP|FZR1,-1.3
MyList,GO Biological Processes,19,GO:1902904,negative regulation of supramolecular fiber organization,19_GO:0048519 negative regulation of biological process,-2.9,5.1,4.4,30337,163,221,6,2.7,1.1,832|1003|2314|11078|54961|85358,CAPZB|CDH5|FLII|TRIOBP|SSH3|SHANK3,-1.3
MyList,GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-2.9,3.2,3.9,30337,430,221,10,4.5,1.4,240|1003|1855|3559|5154|5771|5802|9314|79890|83481,ALOX5|CDH5|DVL1|IL2RA|PDGFA|PTPN2|PTPRS|KLF4|RIN3|EPPK1,-1.3
MyList,KEGG Pathway,24,hsa04929,GnRH secretion,,-2.9,8.4,5.1,30337,65,221,4,1.8,0.9,5293|5578|5595|5605,PIK3CD|PRKCA|MAPK3|MAP2K2,-1.3
MyList,GO Biological Processes,19,GO:0071417,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-2.9,3,3.8,30337,507,221,11,5,1.5,1312|3625|4035|5590|5595|5771|8140|9314|10458|64506|376497,COMT|INHBB|LRP1|PRKCZ|MAPK3|PTPN2|SLC7A5|KLF4|BAIAP2|CPEB1|SLC27A1,-1.3
MyList,Reactome Gene Sets,6,R-HSA-9658195,Leishmania infection,,-2.9,5,4.4,30337,164,221,6,2.7,1.1,115|1855|5595|10458|51764|147179,ADCY9|DVL1|MAPK3|BAIAP2|GNG13|WIPF2,-1.3
MyList,Reactome Gene Sets,6,R-HSA-9824443,Parasitic Infection Pathways,,-2.9,5,4.4,30337,164,221,6,2.7,1.1,115|1855|5595|10458|51764|147179,ADCY9|DVL1|MAPK3|BAIAP2|GNG13|WIPF2,-1.3
MyList,GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-2.9,3.2,3.9,30337,431,221,10,4.5,1.4,1312|3315|3625|4772|4774|5023|5154|5493|23499|83481,COMT|HSPB1|INHBB|NFATC1|NFIA|P2RX1|PDGFA|PPL|MACF1|EPPK1,-1.3
MyList,Reactome Gene Sets,6,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,,-2.9,14,6,30337,30,221,3,1.4,0.78,5595|9612|23327,MAPK3|NCOR2|NEDD4L,-1.3
MyList,GO Biological Processes,19,GO:0030878,thyroid gland development,19_GO:0032502 developmental process,-2.9,14,6,30337,30,221,3,1.4,0.78,3202|5595|5605,HOXA5|MAPK3|MAP2K2,-1.3
MyList,Canonical Pathways,11,M207,PID RETINOIC ACID PATHWAY,,-2.9,14,6,30337,30,221,3,1.4,0.78,5578|5595|9612,PRKCA|MAPK3|NCOR2,-1.3
MyList,GO Biological Processes,19,GO:1903076,regulation of protein localization to plasma membrane,19_GO:0051179 localization,-2.9,6.2,4.7,30337,111,221,5,2.3,1,1969|4035|5581|26119|342667,EPHA2|LRP1|PRKCE|LDLRAP1|STAC2,-1.3
MyList,Reactome Gene Sets,6,R-HSA-71387,Metabolism of carbohydrates,,-2.9,3.8,4.1,30337,290,221,8,3.6,1.3,2548|2817|3339|5209|6382|9394|9469|51084,GAA|GPC1|HSPG2|PFKFB3|SDC1|HS6ST1|CHST3|CRYL1,-1.3
MyList,GO Biological Processes,19,GO:0031401,positive regulation of protein modification process,19_GO:0048518 positive regulation of biological process,-2.9,2.5,3.7,30337,755,221,14,6.3,1.6,1003|1855|2022|3985|5154|5605|5725|5753|10044|51343|51422|79058|116986|153090,CDH5|DVL1|ENG|LIMK2|PDGFA|MAP2K2|PTBP1|PTK6|SH2D3C|FZR1|PRKAG2|ASPSCR1|AGAP2|DAB2IP,-1.3
MyList,GO Biological Processes,19,GO:0048598,embryonic morphogenesis,19_GO:0032502 developmental process,-2.9,2.8,3.8,30337,589,221,12,5.4,1.5,1855|1969|2022|3202|3216|3689|5595|6886|8019|9314|11078|23654,DVL1|EPHA2|ENG|HOXA5|HOXB6|ITGB2|MAPK3|TAL1|BRD3|KLF4|TRIOBP|PLXNB2,-1.3
MyList,Canonical Pathways,11,M255,PID HIF1 TFPATHWAY,,-2.9,8.3,5.1,30337,66,221,4,1.8,0.9,2022|3689|5209|8553,ENG|ITGB2|PFKFB3|BHLHE40,-1.3
MyList,WikiPathways,27,WP2324,AGE RAGE pathway,,-2.9,8.3,5.1,30337,66,221,4,1.8,0.9,3625|5578|5590|5595,INHBB|PRKCA|PRKCZ|MAPK3,-1.3
MyList,KEGG Pathway,24,hsa04022,cGMP-PKG signaling pathway,,-2.9,5,4.4,30337,166,221,6,2.7,1.1,115|4772|4773|5581|5595|5605,ADCY9|NFATC1|NFATC2|PRKCE|MAPK3|MAP2K2,-1.3
MyList,GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-2.8,3.8,4.1,30337,292,221,8,3.6,1.3,1855|3315|5590|5753|5771|10636|51422|153090,DVL1|HSPB1|PRKCZ|PTK6|PTPN2|RGS14|PRKAG2|DAB2IP,-1.3
MyList,KEGG Pathway,24,hsa04151,PI3K-Akt signaling pathway,,-2.8,3.4,4,30337,362,221,9,4.1,1.3,1298|1969|3559|5154|5293|5578|5595|5605|51764,COL9A2|EPHA2|IL2RA|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2|GNG13,-1.3
MyList,Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-2.8,2.6,3.7,30337,674,221,13,5.9,1.6,832|1759|4035|5048|23396|26119|26153|51422|54453|58513|79058|79890|143187,CAPZB|DNM1|LRP1|PAFAH1B1|PIP5K1C|LDLRAP1|KIF26A|PRKAG2|RIN2|EPS15L1|ASPSCR1|RIN3|VTI1A,-1.3
MyList,KEGG Pathway,24,hsa04720,Long-term potentiation,,-2.8,8.2,5.1,30337,67,221,4,1.8,0.9,5578|5595|5605|6196,PRKCA|MAPK3|MAP2K2|RPS6KA2,-1.3
MyList,GO Biological Processes,19,GO:0006298,mismatch repair,19_GO:0050896 response to stimulus,-2.8,13,5.9,30337,31,221,3,1.4,0.78,2956|5395|7161,MSH6|PMS2|TP73,-1.3
MyList,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-2.8,3.4,3.9,30337,364,221,9,4.1,1.3,1969|5154|5595|5605|9314|51343|51422|116986|153090,EPHA2|PDGFA|MAPK3|MAP2K2|KLF4|FZR1|PRKAG2|AGAP2|DAB2IP,-1.3
MyList,GO Biological Processes,19,GO:0043086,negative regulation of catalytic activity,19_GO:0065007 biological regulation,-2.8,3.1,3.9,30337,438,221,10,4.5,1.4,2672|2779|3315|4035|5753|7078|9314|10636|51422|153090,GFI1|GNAT1|HSPB1|LRP1|PTK6|TIMP3|KLF4|RGS14|PRKAG2|DAB2IP,-1.3
MyList,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,19_GO:0040011 locomotion,-2.8,2.8,3.7,30337,595,221,12,5.4,1.5,1003|1969|3315|5154|5293|5578|5581|5595|9922|54453|57007|153090,CDH5|EPHA2|HSPB1|PDGFA|PIK3CD|PRKCA|PRKCE|MAPK3|IQSEC1|RIN2|ACKR3|DAB2IP,-1.3
MyList,GO Biological Processes,19,GO:0048588,developmental cell growth,19_GO:0040007 growth,-2.8,6,4.6,30337,114,221,5,2.3,1,1855|5361|5590|6586|26053,DVL1|PLXNA1|PRKCZ|SLIT3|AUTS2,-1.3
MyList,WikiPathways,27,WP428,Wnt signaling,,-2.8,6,4.6,30337,114,221,5,2.3,1,1487|1855|4772|4773|5578,CTBP1|DVL1|NFATC1|NFATC2|PRKCA,-1.3
MyList,GO Biological Processes,19,GO:0051055,negative regulation of lipid biosynthetic process,19_GO:0048519 negative regulation of biological process,-2.8,8.1,5,30337,68,221,4,1.8,0.9,2672|5154|23352|376497,GFI1|PDGFA|UBR4|SLC27A1,-1.2
MyList,KEGG Pathway,24,hsa04725,Cholinergic synapse,,-2.8,6,4.6,30337,115,221,5,2.3,1,115|5293|5578|5595|51764,ADCY9|PIK3CD|PRKCA|MAPK3|GNG13,-1.2
MyList,GO Biological Processes,19,GO:0097061,dendritic spine organization,19_GO:0009987 cellular process,-2.8,13,5.8,30337,32,221,3,1.4,0.78,1855|2049|85358,DVL1|EPHB3|SHANK3,-1.2
MyList,Canonical Pathways,11,M23,PID WNT NONCANONICAL PATHWAY,,-2.8,13,5.8,30337,32,221,3,1.4,0.78,1855|4773|5590,DVL1|NFATC2|PRKCZ,-1.2
MyList,GO Biological Processes,19,GO:0016049,cell growth,19_GO:0040007 growth,-2.8,5.9,4.5,30337,116,221,5,2.3,1,1855|5361|5590|6586|26053,DVL1|PLXNA1|PRKCZ|SLIT3|AUTS2,-1.2
MyList,KEGG Pathway,24,hsa04724,Glutamatergic synapse,,-2.8,5.9,4.5,30337,116,221,5,2.3,1,115|5578|5595|51764|85358,ADCY9|PRKCA|MAPK3|GNG13|SHANK3,-1.2
MyList,KEGG Pathway,24,hsa04010,MAPK signaling pathway,,-2.8,3.7,4,30337,300,221,8,3.6,1.3,1969|3315|4772|5154|5578|5595|5605|6196,EPHA2|HSPB1|NFATC1|PDGFA|PRKCA|MAPK3|MAP2K2|RPS6KA2,-1.2
MyList,GO Biological Processes,19,GO:0006633,fatty acid biosynthetic process,19_GO:0008152 metabolic process,-2.8,5.9,4.5,30337,117,221,5,2.3,1,240|9524|11332|51422|84869,ALOX5|TECR|ACOT7|PRKAG2|CBR4,-1.2
MyList,KEGG Pathway,24,hsa05211,Renal cell carcinoma,,-2.8,7.8,4.9,30337,70,221,4,1.8,0.9,2034|5293|5595|5605,EPAS1|PIK3CD|MAPK3|MAP2K2,-1.2
MyList,GO Biological Processes,19,GO:0007369,gastrulation,19_GO:0032502 developmental process,-2.8,4.8,4.2,30337,173,221,6,2.7,1.1,1855|1969|3689|6886|8019|9314,DVL1|EPHA2|ITGB2|TAL1|BRD3|KLF4,-1.2
MyList,GO Biological Processes,19,GO:0008361,regulation of cell size,19_GO:0065007 biological regulation,-2.7,4.7,4.2,30337,174,221,6,2.7,1.1,5048|5802|23369|23499|56262|85358,PAFAH1B1|PTPRS|PUM2|MACF1|LRRC8A|SHANK3,-1.2
MyList,KEGG Pathway,24,hsa05230,Central carbon metabolism in cancer,,-2.7,7.7,4.9,30337,71,221,4,1.8,0.9,5293|5595|5605|8140,PIK3CD|MAPK3|MAP2K2|SLC7A5,-1.2
MyList,GO Biological Processes,19,GO:0010562,positive regulation of phosphorus metabolic process,19_GO:0048518 positive regulation of biological process,-2.7,2.6,3.6,30337,693,221,13,5.9,1.6,1003|1855|1969|2022|3985|5154|5605|5725|5753|10044|51422|116986|153090,CDH5|DVL1|EPHA2|ENG|LIMK2|PDGFA|MAP2K2|PTBP1|PTK6|SH2D3C|PRKAG2|AGAP2|DAB2IP,-1.2
MyList,GO Biological Processes,19,GO:0045937,positive regulation of phosphate metabolic process,19_GO:0048518 positive regulation of biological process,-2.7,2.6,3.6,30337,693,221,13,5.9,1.6,1003|1855|1969|2022|3985|5154|5605|5725|5753|10044|51422|116986|153090,CDH5|DVL1|EPHA2|ENG|LIMK2|PDGFA|MAP2K2|PTBP1|PTK6|SH2D3C|PRKAG2|AGAP2|DAB2IP,-1.2
MyList,WikiPathways,27,WP4787,Osteoblast differentiation and related diseases,,-2.7,5.8,4.5,30337,119,221,5,2.3,1,5293|5578|5581|5590|5595,PIK3CD|PRKCA|PRKCE|PRKCZ|MAPK3,-1.2
MyList,GO Biological Processes,19,GO:0051056,regulation of small GTPase mediated signal transduction,19_GO:0050896 response to stimulus,-2.7,3.6,3.9,30337,304,221,8,3.6,1.3,9828|9922|22821|23526|26053|50619|58504|153090,ARHGEF17|IQSEC1|RASA3|ARHGAP45|AUTS2|DEF6|ARHGAP22|DAB2IP,-1.2
MyList,GO Biological Processes,19,GO:1990778,protein localization to cell periphery,19_GO:0051179 localization,-2.7,4.1,4,30337,237,221,7,3.2,1.2,1969|5590|8642|11187|22883|23136|23499,EPHA2|PRKCZ|DCHS1|PKP3|CLSTN1|EPB41L3|MACF1,-1.2
MyList,GO Biological Processes,19,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,19_GO:0050896 response to stimulus,-2.7,4.7,4.2,30337,175,221,6,2.7,1.1,1003|2022|3625|4053|4774|5595,CDH5|ENG|INHBB|LTBP2|NFIA|MAPK3,-1.2
MyList,WikiPathways,27,WP5470,Effect of omega 3 PUFA on Huntington 39 s disease pathways,,-2.7,5.7,4.4,30337,120,221,5,2.3,1,4155|5293|5595|5605|51422,MBP|PIK3CD|MAPK3|MAP2K2|PRKAG2,-1.2
MyList,GO Biological Processes,19,GO:0031644,regulation of nervous system process,19_GO:0032501 multicellular organismal process,-2.7,5.7,4.4,30337,120,221,5,2.3,1,1855|5590|9228|10458|85358,DVL1|PRKCZ|DLGAP2|BAIAP2|SHANK3,-1.2
MyList,KEGG Pathway,24,hsa04722,Neurotrophin signaling pathway,,-2.7,5.7,4.4,30337,120,221,5,2.3,1,5293|5595|5605|6196|7161,PIK3CD|MAPK3|MAP2K2|RPS6KA2|TP73,-1.2
MyList,WikiPathways,27,WP4255,Non small cell lung cancer,,-2.7,7.6,4.8,30337,72,221,4,1.8,0.9,5293|5578|5595|5605,PIK3CD|PRKCA|MAPK3|MAP2K2,-1.2
MyList,Canonical Pathways,11,M44,PID HIF2PATHWAY,,-2.7,12,5.6,30337,34,221,3,1.4,0.78,2034|2395|8553,EPAS1|FXN|BHLHE40,-1.2
MyList,GO Biological Processes,19,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-2.7,4,4,30337,240,221,7,3.2,1.2,115|575|1269|2779|7434|22859|53637,ADCY9|ADGRB1|CNR2|GNAT1|VIPR2|ADGRL1|S1PR5,-1.2
MyList,GO Biological Processes,19,GO:0010634,positive regulation of epithelial cell migration,19_GO:0040011 locomotion,-2.7,4.6,4.2,30337,178,221,6,2.7,1.1,3315|5293|5578|5581|9922|54453,HSPB1|PIK3CD|PRKCA|PRKCE|IQSEC1|RIN2,-1.2
MyList,KEGG Pathway,24,hsa00562,Inositol phosphate metabolism,,-2.7,7.5,4.8,30337,73,221,4,1.8,0.9,3632|5293|9651|23396,INPP5A|PIK3CD|PLCH2|PIP5K1C,-1.2
MyList,KEGG Pathway,24,hsa05218,Melanoma,,-2.7,7.5,4.8,30337,73,221,4,1.8,0.9,5154|5293|5595|5605,PDGFA|PIK3CD|MAPK3|MAP2K2,-1.2
MyList,GO Biological Processes,19,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,19_GO:0050896 response to stimulus,-2.7,7.5,4.8,30337,73,221,4,1.8,0.9,1969|2956|3090|7161,EPHA2|MSH6|HIC1|TP73,-1.2
MyList,KEGG Pathway,24,hsa05223,Non-small cell lung cancer,,-2.7,7.5,4.8,30337,73,221,4,1.8,0.9,5293|5578|5595|5605,PIK3CD|PRKCA|MAPK3|MAP2K2,-1.2
MyList,WikiPathways,27,WP4549,Fragile X syndrome,,-2.7,5.6,4.4,30337,122,221,5,2.3,1,1759|5578|5605|9524|116986,DNM1|PRKCA|MAP2K2|TECR|AGAP2,-1.2
MyList,KEGG Pathway,24,hsa04935,"Growth hormone synthesis, secretion and action",,-2.7,5.6,4.4,30337,122,221,5,2.3,1,115|5293|5578|5595|5605,ADCY9|PIK3CD|PRKCA|MAPK3|MAP2K2,-1.2
MyList,KEGG Pathway,24,hsa04660,T cell receptor signaling pathway,,-2.7,5.6,4.4,30337,122,221,5,2.3,1,4772|4773|5293|5595|5605,NFATC1|NFATC2|PIK3CD|MAPK3|MAP2K2,-1.2
MyList,GO Biological Processes,19,GO:0045216,cell-cell junction organization,19_GO:0009987 cellular process,-2.7,4.6,4.1,30337,179,221,6,2.7,1.1,1003|3801|5578|11187|23136|23396,CDH5|KIFC3|PRKCA|PKP3|EPB41L3|PIP5K1C,-1.1
MyList,GO Biological Processes,19,GO:1902532,negative regulation of intracellular signal transduction,19_GO:0048519 negative regulation of biological process,-2.7,2.5,3.5,30337,704,221,13,5.9,1.6,3315|4035|5048|5595|5771|5802|9516|9612|10636|22821|25862|57007|153090,HSPB1|LRP1|PAFAH1B1|MAPK3|PTPN2|PTPRS|LITAF|NCOR2|RGS14|RASA3|USP49|ACKR3|DAB2IP,-1.1
MyList,WikiPathways,27,WP5323,Fatty acids and lipoproteins transport in hepatocytes,,-2.7,12,5.5,30337,35,221,3,1.4,0.78,4035|26119|376497,LRP1|LDLRAP1|SLC27A1,-1.1
MyList,GO Biological Processes,19,GO:0032228,"regulation of synaptic transmission, GABAergic",19_GO:0050789 regulation of biological process,-2.7,12,5.5,30337,35,221,3,1.4,0.78,1269|5581|8224,CNR2|PRKCE|SYN3,-1.1
MyList,GO Biological Processes,19,GO:0051693,actin filament capping,19_GO:0048519 negative regulation of biological process,-2.7,12,5.5,30337,35,221,3,1.4,0.78,832|2314|11078,CAPZB|FLII|TRIOBP,-1.1
MyList,Canonical Pathways,11,M86,PID ARF6 PATHWAY,,-2.7,12,5.5,30337,35,221,3,1.4,0.78,1969|9922|11033,EPHA2|IQSEC1|ADAP1,-1.1
MyList,Canonical Pathways,11,M127,PID ERBB1 RECEPTOR PROXIMAL PATHWAY,,-2.7,12,5.5,30337,35,221,3,1.4,0.78,5293|5595|23396,PIK3CD|MAPK3|PIP5K1C,-1.1
MyList,GO Biological Processes,19,GO:0001704,formation of primary germ layer,19_GO:0032502 developmental process,-2.7,5.6,4.4,30337,123,221,5,2.3,1,1969|3689|6886|8019|9314,EPHA2|ITGB2|TAL1|BRD3|KLF4,-1.1
MyList,GO Biological Processes,19,GO:0003170,heart valve development,19_GO:0032502 developmental process,-2.7,7.4,4.7,30337,74,221,4,1.8,0.9,639|4772|6586|8642,PRDM1|NFATC1|SLIT3|DCHS1,-1.1
MyList,WikiPathways,27,WP2037,Prolactin signaling,,-2.7,7.4,4.7,30337,74,221,4,1.8,0.9,5595|5605|6196|116986,MAPK3|MAP2K2|RPS6KA2|AGAP2,-1.1
MyList,Canonical Pathways,11,M160,PID AVB3 INTEGRIN PATHWAY,,-2.7,7.4,4.7,30337,74,221,4,1.8,0.9,1298|1305|5595|6382,COL9A2|COL13A1|MAPK3|SDC1,-1.1
MyList,GO Biological Processes,19,GO:0007162,negative regulation of cell adhesion,19_GO:0048519 negative regulation of biological process,-2.7,3.5,3.8,30337,312,221,8,3.6,1.3,864|3339|3559|4155|5361|5771|9314|23654,RUNX3|HSPG2|IL2RA|MBP|PLXNA1|PTPN2|KLF4|PLXNB2,-1.1
MyList,KEGG Pathway,24,hsa05206,MicroRNAs in cancer,,-2.7,3.5,3.8,30337,312,221,8,3.6,1.3,1788|5154|5293|5578|5581|5595|5605|7078,DNMT3A|PDGFA|PIK3CD|PRKCA|PRKCE|MAPK3|MAP2K2|TIMP3,-1.1
MyList,GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-2.7,2.6,3.6,30337,623,221,12,5.4,1.5,1969|3315|5154|5595|5605|5753|9314|10636|51343|51422|116986|153090,EPHA2|HSPB1|PDGFA|MAPK3|MAP2K2|PTK6|KLF4|RGS14|FZR1|PRKAG2|AGAP2|DAB2IP,-1.1
MyList,GO Biological Processes,19,GO:0042326,negative regulation of phosphorylation,19_GO:0048519 negative regulation of biological process,-2.7,3.5,3.8,30337,313,221,8,3.6,1.3,1855|3315|5590|5753|5771|10636|51422|153090,DVL1|HSPB1|PRKCZ|PTK6|PTPN2|RGS14|PRKAG2|DAB2IP,-1.1
MyList,WikiPathways,27,WP69,T cell receptor signaling,,-2.7,7.3,4.7,30337,75,221,4,1.8,0.9,4772|4773|5595|5605,NFATC1|NFATC2|MAPK3|MAP2K2,-1.1
MyList,GO Biological Processes,19,GO:1904377,positive regulation of protein localization to cell periphery,19_GO:0051179 localization,-2.7,7.3,4.7,30337,75,221,4,1.8,0.9,1969|4035|5581|342667,EPHA2|LRP1|PRKCE|STAC2,-1.1
MyList,KEGG Pathway,24,hsa01524,Platinum drug resistance,,-2.7,7.3,4.7,30337,75,221,4,1.8,0.9,2956|5293|5595|119391,MSH6|PIK3CD|MAPK3|GSTO2,-1.1
MyList,KEGG Pathway,24,hsa04611,Platelet activation,,-2.6,5.5,4.3,30337,125,221,5,2.3,1,115|5023|5293|5590|5595,ADCY9|P2RX1|PIK3CD|PRKCZ|MAPK3,-1.1
